regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.0,0,-2,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Basilicata,0.0,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Calabria,0.09689922480620156,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Campania,0.0744047619047619,0,6,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Emilia-Romagna,0.46785390884394806,1,8,1,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Friuli Venezia Giulia,0.047573739295908656,0,-2,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Lazio,0.2464268112370626,1,2,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Liguria,0.13651877133105803,0,-8,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Lombardia,1.5680473372781065,0,-4,13,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Marche,0.12658227848101267,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Molise,0.0,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
P.A. Bolzano,0.2617801047120419,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
P.A. Trento,0.528169014084507,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Piemonte,0.16265452179570591,-1,0,3,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Puglia,0.0,0,-6,1,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Sardegna,0.0,0,2,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Sicilia,0.038358266206367474,-2,-2,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Toscana,0.707635009310987,-1,0,2,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Umbria,0.0,0,-1,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Valle d'Aosta,0.0,0,0,0,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
Veneto,0.1485884101040119,0,1,10,0.3193040098105,-0.09523809523809523,-0.2857142857142857,1.4285714285714286
