regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.0439321444106133,1.3722126929674099,-2,-7,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Basilicata,3.2191069574247146,3.463687150837989,0,-1,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Calabria,4.411764705882353,5.778003041054232,0,-10,2,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Campania,1.7609976702754557,2.4706787156316095,1,-35,20,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Emilia-Romagna,0.5621814742815111,0.9504169281807585,-1,-26,2,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Friuli Venezia Giulia,0.4073651621313345,0.5482456140350878,0,-6,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Lazio,0.8046028678024003,1.678154030566377,-1,-58,7,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Liguria,0.38424591738712777,0.6426735218508998,-1,-6,3,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Lombardia,0.7441473504194495,0.976417920970073,-2,-63,10,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Marche,2.729693741677763,3.290529695024077,-4,-4,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Molise,0.625,0.625,0,1,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
P.A. Bolzano,0.5377720870678617,2.770448548812665,0,0,1,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
P.A. Trento,1.6853932584269662,2.2151898734177213,0,-3,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Piemonte,0.9110254023141375,1.862716339102376,-2,-27,3,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Puglia,2.644368210405946,3.6948748510131106,-4,-11,8,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Sardegna,0.9565667011375388,1.205604431410883,0,-6,2,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Sicilia,2.1464985242822645,5.157131345688961,-3,-3,2,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Toscana,0.798842621713423,1.4147082894890681,-4,-29,9,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Umbria,0.47825096788886357,1.171875,0,-2,1,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Valle d'Aosta,0.8948545861297539,1.36986301369863,0,-1,0,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
Veneto,0.4313148255913463,0.9828009828009828,-4,-6,7,1.005312291417129,1.7176596886741815,-1.2857142857142858,-14.428571428571429,3.6666666666666665
