regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,3.2311792138574282,4.588910133843212,-4,8,4,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Basilicata,11.491442542787286,11.547911547911548,0,-2,0,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Calabria,8.729714605484052,9.780564263322884,-3,20,12,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Campania,11.450643776824034,13.428628951077108,4,7,35,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Emilia-Romagna,7.940244454504301,11.991786447638603,-1,30,32,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Friuli Venezia Giulia,2.47383444338725,2.101116217990808,-5,-6,10,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Lazio,6.764454571347194,10.477285796434733,-2,48,38,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Liguria,4.798099762470309,7.100175746924429,-1,12,7,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Lombardia,5.545483630158899,5.765143464399575,-14,-93,35,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Marche,7.180293501048218,8.638083228247163,-8,6,11,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Molise,2.9166666666666665,2.9166666666666665,0,0,0,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
P.A. Bolzano,0.6738544474393531,3.8314176245210727,-1,5,0,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
P.A. Trento,2.0440251572327046,2.487562189054726,0,4,0,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Piemonte,6.105038656358304,10.275170987752505,-5,-55,33,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Puglia,9.526916802610113,14.16382252559727,-26,9,46,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Sardegna,0.9991966258284796,9.238625812441969,3,1,3,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Sicilia,7.789955604883462,15.165428764348412,-11,50,10,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Toscana,6.884543262791321,7.752341311134235,3,46,31,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Umbria,0.9688581314878892,2.3140495867768593,2,6,2,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Valle d'Aosta,21.474358974358974,27.03862660944206,0,3,0,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
Veneto,4.6078249582792505,7.248539102325003,2,-5,7,6.041110081238755,9.57540003770279,-3.1904761904761907,4.476190476190476,15.047619047619047
