regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.10615711252653928,-1,-5,1,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Basilicata,0.0,0,0,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Calabria,0.0,0,0,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Campania,0.5066789497927222,0,-12,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Emilia-Romagna,0.7318695941450433,0,-4,9,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Friuli Venezia Giulia,0.0,0,-1,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Lazio,0.2789400278940028,-3,-3,1,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Liguria,0.08223684210526316,0,-2,2,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Lombardia,0.9671392460709968,-3,-218,7,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Marche,0.2664890073284477,0,1,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Molise,0.0,0,-1,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
P.A. Bolzano,0.20876826722338204,0,0,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
P.A. Trento,0.0,0,0,-61,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Piemonte,0.5973391257127342,0,4,7,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Puglia,0.0,0,-3,1,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Sardegna,0.07575757575757576,0,0,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Sicilia,0.042662116040955635,0,0,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Toscana,0.12933264355923435,-1,6,1,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Umbria,0.09930486593843098,0,-1,1,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Valle d'Aosta,0.9009009009009009,0,0,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
Veneto,0.03249214773096502,0,-4,0,0.356700334171892,-0.38095238095238093,-11.571428571428571,-1.4761904761904763
