regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,10.95890410958904,9,-8,1,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Basilicata,15.384615384615385,0,0,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Calabria,1.0695187165775402,2,0,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Campania,4.3478260869565215,0,-9,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Emilia-Romagna,25.0,8,93,15,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Friuli Venezia Giulia,8.914728682170542,5,9,2,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Lazio,0.8423586040914561,7,-5,1,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Liguria,38.55421686746988,12,-3,1,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Lombardia,23.958333333333332,26,517,135,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Marche,37.967914438502675,7,16,3,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Molise,7.6923076923076925,1,-1,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
P.A. Bolzano,inf,1,9,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
P.A. Trento,14.393939393939394,1,9,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Piemonte,14.862914862914863,16,84,4,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Puglia,14.516129032258064,0,8,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Sardegna,5.2631578947368425,0,1,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Sicilia,6.722689075630252,2,-2,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Toscana,10.09009009009009,31,-16,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Umbria,11.688311688311689,0,4,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Valle d'Aosta,9.090909090909092,0,-2,0,14.087959625090123,6.857142857142857,34.38095238095238,8.0
Veneto,16.302765647743815,16,18,6,14.087959625090123,6.857142857142857,34.38095238095238,8.0
