regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,10.427728613569322,16.826328800988875,-1,-4,9,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Basilicata,16.590038314176244,16.439169139465875,-1,-1,1,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Calabria,15.627647984505508,14.626662120695533,-1,4,11,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Campania,12.925232783258044,9.951267455669765,-3,9,9,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Emilia-Romagna,23.056465532424532,40.952703465402415,5,15,33,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Friuli Venezia Giulia,13.36591691187472,13.370998116760829,1,31,8,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Lazio,12.732953541777071,31.95912438010319,0,24,7,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Liguria,13.941869053308425,23.68421052631579,-2,24,5,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Lombardia,9.880682512318614,15.324655668230664,0,-68,62,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Marche,35.186050132336916,53.59778597785978,-2,-5,5,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Molise,14.112011790714812,5.777460770328103,0,-5,2,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
P.A. Bolzano,13.506815365551425,14.230019493177387,-1,7,4,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
P.A. Trento,13.09035509199578,12.274368231046932,1,4,1,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Piemonte,10.677154582763338,18.92352654651729,4,4,11,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Puglia,10.808827127269168,8.890226771021473,0,1,0,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Sardegna,4.096202757574406,24.157894736842106,0,2,2,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Sicilia,14.721323265012586,14.540983606557377,-4,-6,27,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Toscana,12.799658838222303,19.690880989180833,2,-37,22,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Umbria,10.707671957671957,21.460101867572156,3,6,2,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Valle d'Aosta,10.181106216348507,-29.292929292929294,0,-7,1,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
Veneto,10.693512304250559,-2.7789030219557644,4,-17,13,12.71925482388113,18.947003606715306,0.23809523809523808,-0.9047619047619048,11.19047619047619
