regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,6.253988513082323,-2,-8,11,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Basilicata,5.110410094637224,-1,-15,6,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Calabria,11.63586584531143,3,11,4,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Campania,8.036037901931342,-10,358,32,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Emilia-Romagna,16.005729120042968,-2,29,88,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Friuli Venezia Giulia,11.273486430062631,1,12,27,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Lazio,8.363654999231281,-9,61,14,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Liguria,9.83182406209573,-1,-29,20,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Lombardia,9.271497733036195,2,-182,140,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Marche,11.682489451476794,-2,12,13,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Molise,4.9046321525885554,1,-5,2,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
P.A. Bolzano,12.121212121212121,1,0,6,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
P.A. Trento,6.504065040650406,0,10,2,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Piemonte,13.52013637332197,-7,-37,55,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Puglia,24.53037158919512,-17,37,24,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Sardegna,6.409975935243929,-3,9,7,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Sicilia,12.567634038366945,-2,-33,36,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Toscana,6.201614231592818,-9,-13,28,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Umbria,8.102493074792244,-1,2,9,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Valle d'Aosta,12.274368231046932,-1,-5,3,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
Veneto,23.886808156471076,-4,19,37,11.548150412717824,-3.0,11.095238095238095,26.857142857142858
