regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.5873015873015872,0,-1,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Basilicata,1.3888888888888888,0,0,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Calabria,2.7419354838709675,1,4,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Campania,5.114969497888316,0,2,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Emilia-Romagna,2.4430871737923376,4,-5,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Friuli Venezia Giulia,0.6470588235294118,0,1,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Lazio,1.7222703639514731,-1,4,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Liguria,7.93010752688172,1,5,2,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Lombardia,1.1993838028169015,1,-6,6,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Marche,0.9433962264150944,0,2,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Molise,5.084745762711864,0,0,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
P.A. Bolzano,0.0,0,0,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
P.A. Trento,5.279503105590062,0,0,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Piemonte,1.4509803921568627,0,-6,1,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Puglia,2.607640994542147,-1,12,2,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Sardegna,5.108225108225108,2,1,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Sicilia,2.100300042863266,0,15,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Toscana,1.6683022571148185,1,0,1,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Umbria,2.4299065420560746,0,2,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Valle d'Aosta,0.0,0,0,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
Veneto,1.3558655924543133,1,6,0,2.1083477632104732,0.42857142857142855,1.7142857142857142,0.5714285714285714
