regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.4945054945054945,2,-5,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Basilicata,inf,0,0,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Calabria,23.80952380952381,1,4,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Campania,34.166666666666664,8,4,1,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Emilia-Romagna,26.62173546756529,16,128,55,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Friuli Venezia Giulia,16.513761467889907,-2,36,2,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Lazio,8.565072302558399,4,37,2,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Liguria,26.492537313432837,8,28,6,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Lombardia,34.58622867972205,45,188,146,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Marche,42.765273311897104,9,83,5,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Molise,20.0,0,1,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
P.A. Bolzano,10.294117647058824,1,-1,1,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
P.A. Trento,22.134387351778656,1,15,1,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Piemonte,115.04424778761062,38,188,20,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Puglia,13.88888888888889,0,19,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Sardegna,1.9801980198019802,0,0,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Sicilia,3.171247357293869,2,9,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Toscana,11.990950226244344,18,34,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Umbria,10.169491525423728,2,3,1,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Valle d'Aosta,1.408450704225352,0,-1,0,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
Veneto,9.365290723479804,22,6,10,22.192210507972465,8.333333333333334,36.95238095238095,11.904761904761905
