regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,3.4692107545533393,0,31,6,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Basilicata,0.9836065573770492,0,1,1,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Calabria,1.1142061281337048,-1,-4,0,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Campania,5.218956208758248,-3,-56,4,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Emilia-Romagna,9.36299292214358,-6,-39,83,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Friuli Venezia Giulia,12.541254125412541,0,-12,10,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Lazio,3.2857527605709667,-2,4,6,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Liguria,10.776255707762557,-2,29,15,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Lombardia,15.320041972717734,2,-57,110,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Marche,9.227683049147442,-4,-11,11,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Molise,4.074074074074074,0,-1,1,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
P.A. Bolzano,13.30188679245283,-11,-63,5,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
P.A. Trento,7.211120764552563,-1,-13,9,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Piemonte,16.390145801910506,-3,-6,96,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Puglia,5.629139072847682,-2,-18,7,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Sardegna,4.051565377532229,2,-4,0,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Sicilia,2.250108178277802,-5,-10,9,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Toscana,9.604715672676837,1,-14,28,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Umbria,0.9891196834817013,0,-8,0,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Valle d'Aosta,41.30434782608695,-1,-9,5,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
Veneto,4.103585657370518,-2,-37,25,8.758561643835616,-1.8095238095238095,-14.142857142857142,20.523809523809526
