regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,7.407407407407407,0,2,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Basilicata,0.0,0,0,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Calabria,0.0,0,0,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Campania,2.8368794326241136,0,4,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Emilia-Romagna,29.914529914529915,11,67,11,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Friuli Venezia Giulia,inf,1,3,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Lazio,10.526315789473685,0,17,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Liguria,18.627450980392158,1,14,1,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Lombardia,36.36363636363637,50,39,19,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Marche,20.77922077922078,16,21,2,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Molise,25.0,0,0,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
P.A. Bolzano,inf,0,4,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
P.A. Trento,5.555555555555555,1,2,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Piemonte,25.296442687747035,8,53,1,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Puglia,inf,1,4,1,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Sardegna,,0,0,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Sicilia,3.9855072463768115,0,1,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Toscana,14.52991452991453,2,19,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Umbria,33.333333333333336,0,0,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Valle d'Aosta,25.0,0,1,0,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
Veneto,3.9118065433854907,14,6,1,21.86568472733649,5.0,12.238095238095237,1.7142857142857142
