regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.992766726943942,11.239388794567063,-1,5,0,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Basilicata,11.265164644714039,11.754068716094032,0,-1,1,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Calabria,7.4565663105643685,12.786216277488098,-1,25,4,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Campania,6.135356290487556,13.478895921501067,-1,0,9,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Emilia-Romagna,6.050605060506051,9.718434687755659,3,12,11,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Friuli Venezia Giulia,3.525076632100698,9.076863653920432,0,-12,6,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Lazio,4.174362250211773,11.503974313794588,-1,9,15,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Liguria,5.314256515074093,16.90307328605201,4,5,5,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Lombardia,6.27310575330221,12.17348865830628,-2,56,45,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Marche,8.4456511199457,15.227272727272727,-1,13,5,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Molise,8.761904761904763,8.761904761904763,0,3,0,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
P.A. Bolzano,2.119923584149874,7.747252747252747,0,-4,4,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
P.A. Trento,2.97349709114415,9.13818722139673,-1,2,6,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Piemonte,5.114858521397079,11.324726354195903,3,14,13,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Puglia,2.7858985382631127,10.950584337903745,1,-5,2,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Sardegna,2.911060336802911,6.348034692747739,0,6,2,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Sicilia,4.989075892535594,17.376034785517184,3,7,15,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Toscana,5.267246442713958,14.67412370563154,2,14,5,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Umbria,4.614928030865114,19.671094244149273,0,6,0,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Valle d'Aosta,5.761316872427984,25.654450261780106,-1,-1,0,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
Veneto,3.6307518829601144,10.984353477201285,6,24,20,4.947029785345832,12.184759976312824,0.6190476190476191,8.476190476190476,8.0
