regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.1062118047497487,4.662536680795566,1,-3,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Basilicata,4.405286343612334,5.221932114882507,0,1,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Calabria,2.8721957851801494,7.062264939406602,0,8,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Campania,3.1011081522205997,7.443298969072165,0,0,7,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Emilia-Romagna,2.171773966825977,4.354598881257523,2,5,4,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Friuli Venezia Giulia,1.5890241066583985,5.662073097663272,0,10,6,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Lazio,1.8330773169482848,5.04774897680764,3,26,7,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Liguria,0.7987544845325932,3.7318153067678685,1,2,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Lombardia,0.7347410037961618,2.7070760080468816,-1,6,7,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Marche,7.1897289586305275,9.41352259992529,-1,2,2,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Molise,0.9732360097323601,0.9732360097323601,0,1,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
P.A. Bolzano,1.9807520143240824,15.761353517364203,-1,2,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
P.A. Trento,0.8567801988576264,3.4216335540838854,0,-1,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Piemonte,0.6849922805274086,3.493321591075884,0,0,3,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Puglia,1.2340823049314125,4.373226506426306,3,-3,1,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Sardegna,0.9125475285171103,3.5834266517357225,0,7,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Sicilia,1.894231941790984,8.935762224352828,2,9,9,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Toscana,1.231057546285825,4.623696444276919,1,-3,3,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Umbria,1.0887212300639864,5.114401076716016,0,3,1,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Valle d'Aosta,0.41688379364252215,3.508771929824561,0,0,0,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
Veneto,0.784205002277363,4.410886952369584,2,7,1,1.2447231760683384,4.8281231751469615,0.5714285714285714,3.761904761904762,2.4285714285714284
