regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.7317073170731707,3.861713865391688,-2,-1,2,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Basilicata,2.479338842975207,3.1496062992125986,0,0,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Calabria,5.181950509461426,10.427650849443468,0,1,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Campania,2.774263904034896,7.446434843695117,-4,-4,4,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Emilia-Romagna,1.6096231231880922,3.9617931184196244,-3,16,3,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Friuli Venezia Giulia,1.8221124150710315,6.251441753171857,2,5,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Lazio,1.8221347965627912,6.453610801436889,3,12,2,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Liguria,0.9213124001128138,4.815724815724816,0,5,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Lombardia,0.5474705474705475,3.0165912518853695,1,-8,4,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Marche,2.97079556898288,5.600379686758425,-1,4,2,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Molise,1.5822784810126582,1.5822784810126582,0,0,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
P.A. Bolzano,1.4275766016713092,12.713178294573643,-1,0,1,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
P.A. Trento,1.0408062117958037,14.220183486238533,-1,2,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Piemonte,0.60111502164637,4.312316236524012,0,5,1,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Puglia,0.9674535990325464,4.80561555075594,-1,1,1,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Sardegna,0.5427088249174139,2.060931899641577,0,3,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Sicilia,2.6865405212424136,8.166033640803038,0,3,2,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Toscana,1.346718903036239,4.286381686521841,3,-2,2,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Umbria,0.690632194085355,4.401805869074492,0,2,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Valle d'Aosta,0.4056795131845842,9.803921568627452,0,1,0,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
Veneto,2.0449035522293664,4.001901140684411,0,2,2,1.2925150641117171,5.077767067699594,-0.19047619047619047,2.238095238095238,1.2380952380952381
