regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.3816793893129771,0,-3,1,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Basilicata,0.13054830287206268,0,-3,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Calabria,0.17497812773403323,0,-3,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Campania,0.32025620496397117,0,-12,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Emilia-Romagna,1.0899814471243043,-6,-38,11,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Friuli Venezia Giulia,0.639386189258312,-1,-5,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Lazio,0.4540295119182747,1,-13,12,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Liguria,3.130929791271347,-1,-22,9,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Lombardia,3.096929883362381,-8,-56,54,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Marche,-0.3333333333333333,0,-12,2,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Molise,0.0,0,0,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
P.A. Bolzano,0.7518796992481203,0,-6,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
P.A. Trento,1.3513513513513513,0,1,2,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Piemonte,2.155688622754491,-3,-10,47,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Puglia,0.5173305742369374,0,-7,2,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Sardegna,0.09746588693957114,-1,-1,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Sicilia,0.25149324111914495,-1,-12,1,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Toscana,0.17676767676767677,-10,-7,3,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Umbria,0.19442644199611148,0,1,1,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Valle d'Aosta,0.2976190476190476,1,-4,0,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
Veneto,0.43603302718248443,-4,-4,17,1.287247854586909,-1.5714285714285714,-10.285714285714286,7.714285714285714
