regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.363488182559087,-2,-4,7,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Basilicata,0.13054830287206268,0,-1,1,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Calabria,0.7531380753138075,0,2,0,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Campania,0.5329153605015674,11,19,5,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Emilia-Romagna,4.44403123837858,-18,-89,44,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Friuli Venezia Giulia,0.7309432648799165,-1,-14,5,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Lazio,2.2789199900916524,-1,25,3,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Liguria,8.194622279129321,-4,-1,17,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Lombardia,5.639930390760956,-32,-302,163,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Marche,1.6366612111292962,-3,-16,9,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Molise,1.2953367875647668,0,0,1,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
P.A. Bolzano,1.2936610608020698,-2,-7,2,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
P.A. Trento,7.029478458049887,-1,-22,11,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Piemonte,10.401239882899949,-19,19,68,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Puglia,1.437847866419295,-3,-27,8,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Sardegna,3.0303030303030303,-1,1,1,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Sicilia,1.2637718729747245,1,-9,6,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Toscana,3.3181053137773504,7,-51,18,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Umbria,0.21201413427561838,-1,1,1,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Valle d'Aosta,0.0,-1,-5,1,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
Veneto,1.6069834341831168,-1,-54,44,3.6046920641717772,-3.380952380952381,-25.476190476190474,19.761904761904763
