regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.28694404591104733,0,-1,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Basilicata,0.0,0,-1,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Calabria,0.0,0,0,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Campania,0.31413612565445026,0,-13,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Emilia-Romagna,0.4121586810922205,-2,-4,4,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Friuli Venezia Giulia,0.18596001859600186,0,-3,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Lazio,0.2952755905511811,-1,1,2,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Liguria,0.34989503149055284,0,-4,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Lombardia,1.2934614928206953,-1,-20,6,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Marche,0.4132231404958678,0,0,-4,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Molise,0.0,0,0,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
P.A. Bolzano,0.44510385756676557,0,0,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
P.A. Trento,0.07942811755361398,0,0,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Piemonte,0.3966286564204264,-1,-7,1,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Puglia,0.0,0,-1,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Sardegna,0.0,0,-1,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Sicilia,0.041237113402061855,0,-1,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Toscana,0.09864364981504316,-1,-4,2,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Umbria,0.0,0,0,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Valle d'Aosta,0.0,0,-2,0,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
Veneto,0.022510692578975013,0,-4,10,0.33775241122710686,-0.2857142857142857,-3.0952380952380953,1.0
