regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.2674683132921678,4.118268215417107,0,4,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Basilicata,5.499438832772166,5.875299760191846,0,0,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Calabria,4.765115756349742,6.743002544529262,0,2,1,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Campania,2.292480161229374,6.298667589548365,-1,9,4,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Emilia-Romagna,1.7075419509496588,4.048110582532987,0,7,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Friuli Venezia Giulia,1.3486782952706349,1.2557077625570776,2,1,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Lazio,inf,inf,1,3,1,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Liguria,1.453050034270048,3.3032097226550325,-1,3,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Lombardia,1.3253894120320113,1.9902546153318235,-2,8,4,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Marche,4.5811107624725445,6.212765957446808,0,-2,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Molise,0.6779661016949152,0.6779661016949152,0,0,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
P.A. Bolzano,0.6483215674974787,6.024096385542169,0,2,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
P.A. Trento,1.2792511700468019,2.528735632183908,0,-2,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Piemonte,0.9804575468551991,2.47787610619469,0,3,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Puglia,2.2191011235955056,6.637649619151252,4,6,1,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Sardegna,6.2671660424469415,6.514404360238775,0,10,1,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Sicilia,4.520496828189136,12.93668954996186,-2,6,12,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Toscana,3.9603193055878476,7.032028469750889,0,9,5,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Umbria,1.9047619047619047,5.362537764350453,0,1,1,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Valle d'Aosta,1.0471204188481675,5.594405594405594,0,0,0,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
Veneto,1.2566316446478727,4.767173812816966,-2,24,1,2.33117973577757,5.832761934736913,-0.047619047619047616,4.476190476190476,1.4761904761904763
