regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,14.321660725518976,5,20,15,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Basilicata,13.530189510797708,4,7,1,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Calabria,10.04396347649645,6,40,7,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Campania,15.989807918463347,-9,209,40,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Emilia-Romagna,11.622464898595943,-3,70,40,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Friuli Venezia Giulia,11.6697093104901,0,20,8,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Lazio,10.332403122681832,1,65,34,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Liguria,16.611706512778238,1,9,18,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Lombardia,19.113523617801423,19,272,118,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Marche,20.624303232998884,0,23,11,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Molise,7.553956834532374,0,0,1,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
P.A. Bolzano,25.76185988061577,-1,5,9,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
P.A. Trento,4.344086021505376,0,15,12,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Piemonte,23.083677232417244,5,57,61,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Puglia,15.95556080841508,13,56,22,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Sardegna,12.649746192893401,1,48,15,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Sicilia,16.70744837036312,5,59,35,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Toscana,13.450578081745643,9,3,55,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Umbria,12.046270442760271,-1,5,8,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Valle d'Aosta,12.409638554216867,-1,-10,3,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
Veneto,20.431874858308774,6,68,37,16.045789068997443,2.857142857142857,49.57142857142857,26.19047619047619
