regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.6057109893279492,2.912621359223301,0,3,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Basilicata,0.3333333333333333,0.4219409282700422,1,-1,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Calabria,4.392857142857143,11.907066795740562,1,7,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Campania,4.116458870237515,8.416405582455141,-2,-5,7,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Emilia-Romagna,5.014928394312029,10.295956648603585,5,35,5,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Friuli Venezia Giulia,3.4037692747001715,9.752699407871821,0,8,8,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Lazio,3.429155114548373,10.326516777765224,1,20,15,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Liguria,2.642746913580247,8.954248366013072,-1,5,2,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Lombardia,1.6032549465985324,4.464754701124067,4,20,11,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Marche,4.360056258790436,6.813186813186813,4,0,3,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Molise,3.6363636363636362,3.6363636363636362,0,1,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
P.A. Bolzano,4.611604611604611,24.821973550356052,1,0,2,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
P.A. Trento,1.4699792960662525,13.66906474820144,0,10,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Piemonte,0.8275493860117459,4.244527495995729,3,24,3,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Puglia,0.5726842911367117,2.759343346140412,1,4,2,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Sardegna,1.2225705329153604,2.986217457886677,2,1,1,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Sicilia,3.6906727938536656,12.56723716381418,1,13,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Toscana,2.3558207128652286,5.41862652869238,5,2,7,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Umbria,0.156128024980484,1.25,1,0,0,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Valle d'Aosta,1.9138755980861244,3.9473684210526314,0,-1,1,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
Veneto,2.567810867447832,9.310311933606792,2,16,3,2.393392383301566,8.113933375167107,1.380952380952381,7.714285714285714,3.3333333333333335
