regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,8.258527827648114,3,30,1,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Basilicata,,0,0,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Calabria,17.94871794871795,0,4,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Campania,14.204545454545455,0,0,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Emilia-Romagna,21.666666666666668,8,69,33,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Friuli Venezia Giulia,7.721280602636535,5,7,2,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Lazio,2.498750624687656,2,18,3,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Liguria,53.691275167785236,2,26,3,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Lombardia,37.00384122919334,45,395,127,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Marche,45.0199203187251,10,42,4,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Molise,0.0,0,0,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
P.A. Bolzano,5.451127819548872,0,13,1,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
P.A. Trento,45.45454545454545,1,15,1,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Piemonte,17.633928571428573,22,49,5,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Puglia,7.5,-2,20,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Sardegna,10.526315789473685,0,2,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Sicilia,11.307420494699647,4,5,2,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Toscana,12.18836565096953,5,13,4,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Umbria,15.254237288135593,3,1,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Valle d'Aosta,36.8421052631579,0,5,0,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
Veneto,17.713444553483807,17,98,3,20.61911799019989,5.9523809523809526,38.666666666666664,9.0
