regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.878787878787879,1,-5,3,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Basilicata,0.2770083102493075,0,-1,0,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Calabria,-1.7733990147783252,-2,-3,1,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Campania,2.6655560183256974,0,4,7,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Emilia-Romagna,7.3713196356704085,-7,-30,60,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Friuli Venezia Giulia,1.3836772983114447,-3,-11,3,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Lazio,5.213613323678494,-10,-15,16,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Liguria,12.055016181229773,2,-60,38,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Lombardia,9.604207030168835,-61,-729,243,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Marche,2.0383977245792844,-8,-11,21,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Molise,5.217391304347826,0,1,0,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
P.A. Bolzano,2.2620904836193447,-2,1,9,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
P.A. Trento,7.142857142857143,1,-10,20,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Piemonte,11.571761571761572,-13,-152,77,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Puglia,3.2547169811320753,4,-13,8,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Sardegna,2.7559055118110236,-1,4,1,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Sicilia,1.6624503071919046,-2,-4,3,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Toscana,3.646288209606987,-6,-42,17,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Umbria,0.6010518407212622,-2,-5,2,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Valle d'Aosta,10.628019323671497,-3,3,1,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
Veneto,3.1545223034584735,-12,-29,45,5.316185982801918,-5.904761904761905,-52.714285714285715,27.38095238095238
