regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,3.327601901486801,6.219281663516068,-5,-22,11,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Basilicata,7.958477508650519,8.115737473535638,1,-11,10,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Calabria,11.148442272449604,12.018439249259137,0,3,5,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Campania,8.39732271178089,9.682765151515152,1,-11,52,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Emilia-Romagna,5.049322366302725,8.081671415004749,2,-45,45,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Friuli Venezia Giulia,5.863342566943675,5.917955615332885,-3,14,20,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Lazio,4.597670226789702,9.141672903114387,4,41,30,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Liguria,5.525588738323905,8.792128951224617,-2,-7,8,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Lombardia,7.181430919397578,8.573303384397951,9,13,110,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Marche,9.871915026554202,12.392156862745098,10,4,13,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Molise,4.447852760736196,4.447852760736196,0,-2,2,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
P.A. Bolzano,1.3267813267813269,6.030150753768845,1,-5,2,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
P.A. Trento,8.901734104046243,5.93812375249501,-5,3,3,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Piemonte,7.737287250704814,11.70856465597904,7,36,30,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Puglia,15.65161644839271,18.344070123561092,3,-26,38,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Sardegna,3.356735410267661,5.117056856187291,2,1,2,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Sicilia,2.944912807483543,7.683808758537565,-2,-2,22,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Toscana,4.593422617905522,7.098784287372473,10,2,27,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Umbria,3.7177792465300725,6.456241032998565,-1,-1,2,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Valle d'Aosta,8.793969849246231,17.611940298507463,0,1,0,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
Veneto,4.3048381996416145,7.941240008641175,10,24,28,5.846324707848705,8.973777164378115,2.0,0.47619047619047616,21.904761904761905
