regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.957917045110506,1,24,2,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Basilicata,5.2026286966046005,0,0,1,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Calabria,8.380084151472651,2,8,1,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Campania,17.07761578044597,-3,88,15,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Emilia-Romagna,10.030153040905729,-4,103,11,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Friuli Venezia Giulia,8.392886820674756,1,9,7,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Lazio,8.841127381514722,7,87,17,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Liguria,16.02502406159769,2,41,7,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Lombardia,19.10773692740766,25,343,48,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Marche,14.698457223001402,0,15,4,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Molise,9.973753280839896,2,-1,0,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
P.A. Bolzano,13.844936708860759,3,40,2,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
P.A. Trento,7.773109243697479,0,9,2,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Piemonte,17.018213682168117,13,166,23,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Puglia,14.147737435163656,6,-35,7,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Sardegna,8.356702187324734,1,1,7,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Sicilia,13.492389962978198,2,56,12,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Toscana,15.504093304923181,16,51,10,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Umbria,20.906223114425007,1,0,2,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Valle d'Aosta,22.62773722627737,0,7,4,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
Veneto,13.817147575576861,20,18,17,14.451960852686147,4.523809523809524,49.04761904761905,9.476190476190476
