regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,7.081174438687392,2,15,3,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Basilicata,7.8341013824884795,1,-6,5,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Calabria,13.984168865435356,-4,5,5,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Campania,9.311827956989248,3,-18,33,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Emilia-Romagna,7.1811566449636155,10,33,31,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Friuli Venezia Giulia,9.904661016949152,-2,19,27,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Lazio,10.261312938177182,6,18,47,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Liguria,9.779536461277559,-5,23,6,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Lombardia,10.444768501640539,4,-10,42,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Marche,12.60827718960539,-5,26,8,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Molise,11.666666666666666,0,2,2,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
P.A. Bolzano,11.009174311926605,0,-1,2,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
P.A. Trento,13.026315789473685,0,18,12,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Piemonte,10.642638558313498,-6,3,20,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Puglia,15.553412105136243,-15,50,47,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Sardegna,9.948979591836734,1,14,21,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Sicilia,11.417530300368874,1,37,28,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Toscana,4.9265106151333695,-1,43,29,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Umbria,13.213213213213214,-2,8,6,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Valle d'Aosta,25.95744680851064,2,12,2,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
Veneto,25.652374366067313,-5,70,69,12.499817999155516,-0.7142857142857143,17.19047619047619,21.19047619047619
