regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,4.062758051197357,6.682966585167074,4,1,11,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Basilicata,7.945945945945946,8.277027027027026,0,5,1,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Calabria,4.90148966842864,5.570726379027854,1,-1,5,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Campania,13.407601572739187,12.869014641867828,-7,23,36,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Emilia-Romagna,4.979131580874277,9.205784407645636,3,101,44,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Friuli Venezia Giulia,5.0005219751539824,4.627207325049052,-1,7,12,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Lazio,3.136964959995775,9.966024915062288,3,-9,29,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Liguria,4.437129690585912,6.57048157535582,-4,3,8,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Lombardia,8.946066774469704,10.17392642758196,35,184,55,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Marche,5.8500140964195095,10.107160253287871,4,-5,16,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Molise,3.488372093023256,3.488372093023256,0,-4,2,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
P.A. Bolzano,1.1101702888324396,6.787963610916725,0,-10,4,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
P.A. Trento,7.189542483660131,7.0858283433133735,0,1,1,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Piemonte,6.923407917383821,13.641100458524384,5,96,20,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Puglia,10.952585282128299,12.59781911481719,-4,14,40,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Sardegna,0.6595684537830963,2.843216896831844,1,-4,4,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Sicilia,2.287515660995029,7.428796429977687,-9,0,14,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Toscana,4.536100154347453,7.859201942042179,2,39,13,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Umbria,4.435236341313689,7.7334760503077336,-1,1,6,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Valle d'Aosta,2.2140221402214024,2.912621359223301,0,-1,0,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
Veneto,2.8750702378722606,6.203113656529806,6,17,22,5.084483441126485,9.168644851652296,1.8095238095238095,21.80952380952381,16.333333333333332
