regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.5384615384615384,1,-2,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Basilicata,0.4166666666666667,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Calabria,0.6596306068601583,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Campania,2.0187454938716654,0,2,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Emilia-Romagna,0.8184363558044367,3,9,1,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Friuli Venezia Giulia,0.2503413746017296,0,2,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Lazio,1.5460729746444033,0,11,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Liguria,1.5479876160990713,0,-2,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Lombardia,1.011111111111111,0,1,4,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Marche,0.4268292682926829,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Molise,2.8112449799196786,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
P.A. Bolzano,0.49122807017543857,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
P.A. Trento,0.0968054211035818,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Piemonte,1.2731130645650197,0,1,1,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Puglia,1.2249443207126949,0,-1,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Sardegna,3.2888888888888888,0,2,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Sicilia,1.5739769150052465,2,-1,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Toscana,0.8644910309055543,1,4,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Umbria,0.28694404591104733,1,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Valle d'Aosta,1.092896174863388,0,0,0,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
Veneto,0.41447137337548295,0,-3,1,0.90301708980941,0.38095238095238093,1.0952380952380953,0.3333333333333333
