regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.4858411993337035,1.589464123524069,1,-5,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Basilicata,3.4334763948497855,3.6363636363636362,0,-4,1,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Calabria,2.9335071707953064,4.668049792531121,0,-3,1,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Campania,0.9023789991796555,2.1345407503234153,-1,-1,10,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Emilia-Romagna,0.6717011128775835,2.436160845318462,0,-16,4,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Friuli Venezia Giulia,0.3480629539951574,0.5913272010512484,-1,0,1,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Lazio,0.8581524482584554,1.9837279458817076,0,3,4,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Liguria,0.8132361189007291,1.8371872030408616,-2,6,1,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Lombardia,0.4705574799032743,0.9104469934674142,3,11,7,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Marche,2.539120165338057,3.7310195227765726,-2,4,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Molise,1.0899182561307903,1.0899182561307903,0,0,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
P.A. Bolzano,0.6634078212290503,5.751765893037336,1,-5,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
P.A. Trento,0.5446623093681917,8.333333333333334,0,0,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Piemonte,0.5901356881326728,1.224029634401675,1,-9,4,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Puglia,0.9887781527112924,2.5375343624444913,1,1,1,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Sardegna,0.4916136495083864,1.765927977839335,1,-3,1,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Sicilia,1.9611436950146628,4.7157338034376375,-1,-27,10,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Toscana,0.7823613086770982,2.0388349514563107,-2,1,3,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Umbria,0.3893983167943726,1.4526710402999063,0,0,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Valle d'Aosta,1.0221465076660987,6.818181818181818,0,-1,0,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
Veneto,0.6876172074785475,2.3203963666391414,-3,-16,2,0.7651683928981451,2.05770712634493,-0.19047619047619047,-3.0476190476190474,2.380952380952381
