regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.8884565499351496,-7,-25,9,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Basilicata,5.521936459909228,0,-7,1,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Calabria,7.918395573997234,0,-2,6,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Campania,6.618538520886146,1,-35,56,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Emilia-Romagna,10.410452213339697,1,-37,75,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Friuli Venezia Giulia,9.67741935483871,2,-29,33,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Lazio,8.933933933933934,-1,-80,74,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Liguria,7.616772823779193,1,-30,30,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Lombardia,8.107309578679903,-9,-137,60,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Marche,7.492625368731564,-3,-9,13,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Molise,8.01317233809001,-1,-1,0,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
P.A. Bolzano,14.118629908103593,1,-15,6,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
P.A. Trento,7.6711491442542785,2,-30,14,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Piemonte,12.746234067207416,3,-81,79,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Puglia,14.059490691204793,-5,-17,30,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Sardegna,6.01139000210926,-3,-11,10,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Sicilia,9.014675052410901,3,-40,22,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Toscana,4.515108924806746,-8,-53,42,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Umbria,4.944289693593315,1,-5,4,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Valle d'Aosta,10.300429184549357,-1,0,3,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
Veneto,22.397744800808468,-13,-14,107,10.006674082313681,-1.7142857142857142,-31.333333333333332,32.095238095238095
