regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.25839793281653745,0,0,1,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Basilicata,0.0,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Calabria,0.8918617614269788,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Campania,0.32733224222585927,0,-28,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Emilia-Romagna,1.031621439784705,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Friuli Venezia Giulia,0.15582391897156214,0,2,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Lazio,0.3499222395023328,-1,-15,1,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Liguria,0.546448087431694,0,4,3,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Lombardia,0.7457816724154004,0,-13,10,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Marche,0.08196721311475409,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Molise,0.0,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
P.A. Bolzano,0.1303780964797914,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
P.A. Trento,0.0,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Piemonte,0.22675736961451248,-2,-4,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Puglia,0.03688675765400221,0,1,1,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Sardegna,0.12391573729863693,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Sicilia,0.7407407407407407,0,2,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Toscana,0.4048582995951417,-1,3,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Umbria,0.0,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Valle d'Aosta,0.0,0,0,0,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
Veneto,0.3265030398558883,0,1,4,0.4560596446700508,-0.19047619047619047,-2.238095238095238,0.9523809523809523
