regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,4.387096774193548,-1,-4,5,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Basilicata,0.635593220338983,0,-1,1,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Calabria,2.484472049689441,-1,-10,2,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Campania,2.165874273639725,-15,-15,4,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Emilia-Romagna,10.173160173160174,-7,-68,58,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Friuli Venezia Giulia,1.053423626787058,-2,-1,3,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Lazio,3.8598047914818103,-1,-6,1,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Liguria,10.183938986092418,-4,-16,31,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Lombardia,9.689483227561198,-25,300,163,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Marche,3.0670926517571884,-2,-5,12,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Molise,1.9920318725099602,0,0,1,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
P.A. Bolzano,3.73387644263408,-5,-17,6,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
P.A. Trento,8.138597904915391,-1,2,12,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Piemonte,12.55026455026455,-18,-70,79,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Puglia,5.517241379310345,0,-4,2,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Sardegna,2.2020725388601035,-1,5,0,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Sicilia,2.1876519202722413,-1,-4,4,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Toscana,3.3153241650294696,-6,-31,19,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Umbria,0.37593984962406013,-2,-1,1,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Valle d'Aosta,9.615384615384615,0,-5,1,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
Veneto,2.8696268304204064,-6,-23,28,6.00891378086298,-4.666666666666667,1.2380952380952381,20.61904761904762
