regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.8552875695732838,4.6385775028991105,0,5,1,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Basilicata,5.3742802303262955,5.622489959839357,0,-1,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Calabria,9.172141918528252,13.756405202995664,2,2,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Campania,3.5591418027147057,6.610130111524164,-2,-20,14,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Emilia-Romagna,1.5353083659400037,3.2391894048188927,1,-1,7,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Friuli Venezia Giulia,2.7639442231075697,4.164973587972369,0,-3,1,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Lazio,inf,inf,-2,-8,4,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Liguria,2.840300107181136,5.505063619839003,1,-10,1,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Lombardia,1.5501691093573844,2.764674270018511,-2,11,5,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Marche,7.865168539325842,9.494134897360704,0,12,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Molise,2.857142857142857,2.857142857142857,0,0,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
P.A. Bolzano,1.5691592406044168,10.024752475247524,0,1,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
P.A. Trento,1.5037593984962405,1.5817223198594024,0,-2,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Piemonte,1.8696924284592877,5.0247116968698515,2,-5,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Puglia,2.191101581345484,5.287584949444721,0,10,2,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Sardegna,5.7831611447571545,9.741948389677935,2,1,3,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Sicilia,6.547702030763511,16.81183629638468,0,11,9,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Toscana,4.1486932250697794,6.263006639579824,-1,-6,7,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Umbria,2.192013593882753,6.157517899761337,0,0,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Valle d'Aosta,1.854974704890388,7.377049180327869,0,-1,0,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
Veneto,2.022928110819202,4.652223489167617,-6,-9,5,3.0881269945176335,6.472910002940207,-0.23809523809523808,-0.6190476190476191,2.8095238095238093
