regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.705237515225335,2.6781444285031086,0,-10,1,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Basilicata,7.074910820451843,8.018867924528301,0,-6,0,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Calabria,5.300741554517989,5.907560453014998,-4,-2,4,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Campania,3.802097986415337,5.144100054377379,0,-51,8,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Emilia-Romagna,2.037442817053012,4.181017220664798,0,-79,14,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Friuli Venezia Giulia,0.8292682926829268,1.1934552454282965,-1,-15,3,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Lazio,1.9683042789223455,4.321380578541622,2,-8,5,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Liguria,1.6014528644543504,2.7385657820440428,3,-13,5,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Lombardia,2.3574113417225036,3.193934611822018,-21,-92,22,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Marche,4.052216480826761,5.0236008091706,-3,-9,2,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Molise,1.5122873345935728,1.5122873345935728,0,0,2,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
P.A. Bolzano,0.7291928589388986,6.451612903225806,0,-2,0,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
P.A. Trento,1.6810007818608288,1.6891891891891893,0,-3,0,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Piemonte,1.8415200343334244,5.568068068068068,-5,-118,15,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Puglia,5.679086538461538,7.220812182741117,-5,-56,11,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Sardegna,2.144,2.144,-1,-4,3,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Sicilia,2.78764826585256,6.724616684776048,-6,-8,10,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Toscana,2.040646689663771,3.7902052691126555,-2,-51,19,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Umbria,0.7094994087504927,2.0066889632107023,-2,-4,3,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Valle d'Aosta,1.7730496453900708,2.73972602739726,-1,-1,1,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
Veneto,1.0900308259446405,2.4625717084091225,-9,-25,8,2.2596933685346436,4.119558154645874,-2.619047619047619,-26.523809523809526,6.476190476190476
