regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.399501402306014,6.65506742061766,0,3,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Basilicata,5.782312925170068,5.831903945111493,1,2,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Calabria,7.581227436823105,10.261026102610261,1,6,9,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Campania,4.4893144601720785,8.788372724803043,3,4,4,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Emilia-Romagna,2.639659044040145,6.115107913669065,0,7,3,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Friuli Venezia Giulia,1.3117283950617284,1.7779164067373674,1,-4,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Lazio,inf,inf,1,2,6,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Liguria,3.2605352199323283,6.736574515411503,2,1,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Lombardia,1.8652387327086122,3.6588006061918166,3,-10,3,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Marche,8.746846089150546,10.41041041041041,0,1,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Molise,3.061224489795918,3.061224489795918,0,2,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
P.A. Bolzano,0.5411255411255411,4.643962848297214,0,1,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
P.A. Trento,1.1526370939573873,1.4836795252225519,0,-2,1,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Piemonte,1.6618686207799005,4.585344449319877,0,3,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Puglia,1.70049369171695,5.879251252306881,0,5,2,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Sardegna,8.893709327548807,13.523238380809595,2,10,4,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Sicilia,8.466031355671687,16.80292861500915,3,20,16,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Toscana,5.932382090391509,8.72847118860302,-1,7,6,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Umbria,1.927710843373494,5.496828752642706,0,7,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Valle d'Aosta,1.8302828618968385,4.545454545454546,0,0,0,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
Veneto,1.7513030528667164,4.765211353181147,2,3,1,3.5152107916002926,7.8468404663136715,0.8571428571428571,3.238095238095238,2.619047619047619
