regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.0,0,1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Basilicata,0.0,0,0,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Calabria,0.10822510822510822,0,0,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Campania,0.0,-1,4,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Emilia-Romagna,0.9615384615384616,-1,-3,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Friuli Venezia Giulia,0.0,0,-1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Lazio,0.7128712871287128,0,0,1,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Liguria,0.3362474781439139,0,-5,1,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Lombardia,0.8047658862876255,-4,-86,2,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Marche,0.1702127659574468,0,-1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Molise,0.0,0,-1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
P.A. Bolzano,0.333889816360601,0,1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
P.A. Trento,0.06105006105006105,0,1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Piemonte,0.40515653775322286,-2,-4,3,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Puglia,0.0,0,0,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Sardegna,0.12422360248447205,0,1,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Sicilia,0.04258943781942078,0,2,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Toscana,0.37267080745341613,0,-7,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Umbria,0.0,0,0,1,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Valle d'Aosta,0.0,0,0,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
Veneto,0.009554748710108925,0,2,0,0.2852439243044123,-0.38095238095238093,-4.571428571428571,0.38095238095238093
