regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,8.130372492836676,1,-9,10,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Basilicata,7.516339869281046,2,-1,6,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Calabria,6.185944363103953,-1,-4,7,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Campania,8.492839926272508,2,-63,57,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Emilia-Romagna,8.27637275005696,-4,-12,72,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Friuli Venezia Giulia,8.0421254188607,-1,-11,42,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Lazio,9.34908268409148,-3,-73,68,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Liguria,8.016032064128256,-3,-19,11,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Lombardia,8.63840851871724,-18,-114,172,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Marche,10.517746662324976,1,-17,9,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Molise,5.597964376590331,-1,4,2,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
P.A. Bolzano,12.360688956433638,1,-158,8,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
P.A. Trento,8.040014820303817,0,1,9,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Piemonte,6.755444583159939,-8,-33,84,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Puglia,11.926934097421203,1,-39,55,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Sardegna,5.957242373288494,2,-11,7,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Sicilia,11.11694310308629,-1,-32,32,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Toscana,5.398350214054505,-6,-24,75,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Umbria,4.730959188978424,-1,-13,12,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Valle d'Aosta,5.2631578947368425,-3,8,1,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
Veneto,20.862951732365662,11,55,148,9.906985418390779,-1.380952380952381,-26.904761904761905,42.23809523809524
