regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.7659190513018819,2.7777777777777777,-2,-11,9,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Basilicata,9.892879647132956,10.397350993377483,1,2,0,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Calabria,13.02370122097199,15.246636771300448,3,6,4,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Campania,8.502725774415755,9.292873308392222,-6,-14,45,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Emilia-Romagna,3.465887076890564,6.795779536304318,-11,-75,30,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Friuli Venezia Giulia,2.42914979757085,2.4258760107816713,-3,-28,8,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Lazio,3.598533299224013,8.022561380225614,-1,-74,23,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Liguria,4.110800058936202,6.628652886671419,2,-14,10,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Lombardia,4.584192167433011,5.906130698405569,-33,-135,49,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Marche,6.561499771376314,7.850109409190372,0,-25,8,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Molise,9.725158562367865,9.725158562367865,0,2,0,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
P.A. Bolzano,0.7850428674723685,9.257003654080389,-2,0,1,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
P.A. Trento,2.844141069397042,2.3919753086419755,-1,-13,1,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Piemonte,3.2829494561740242,8.00711743772242,-8,-4,20,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Puglia,9.414147475808267,11.853959222380276,-14,-29,33,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Sardegna,7.30514811619212,7.30514811619212,-1,10,4,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Sicilia,4.302384975050097,11.757757972726296,2,2,21,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Toscana,3.397239263803681,6.165174704013861,-1,-27,26,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Umbria,1.3049962714392245,3.7688442211055277,-2,1,3,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Valle d'Aosta,8.272058823529411,11.904761904761905,-1,-5,4,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
Veneto,2.766439909297052,5.946251412784126,-7,-38,23,4.307313423530145,7.4666437118016695,-4.0476190476190474,-22.333333333333332,15.333333333333334
