regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.7067137809187279,4.03195131228604,-3,6,2,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Basilicata,7.037037037037037,8.067940552016985,0,-1,0,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Calabria,3.167420814479638,7.842182172430589,2,-3,3,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Campania,2.0604983377769,5.965313512483323,-1,-5,2,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Emilia-Romagna,0.7121090617481957,1.513189284983982,1,-5,5,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Friuli Venezia Giulia,0.5630381982777655,2.838328792007266,1,8,4,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Lazio,1.0558977446394664,2.6411949483941277,0,5,3,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Liguria,0.8159515832702907,3.920041536863967,0,-4,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Lombardia,0.4761805017350565,301.0571011544075,1,24,10,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Marche,3.2161727544222374,4.878048780487805,0,1,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Molise,0.0,0.0,-1,0,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
P.A. Bolzano,1.85856754306437,15.367316341829085,-1,3,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
P.A. Trento,0.7364031585484873,3.9723661485319517,0,-1,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Piemonte,0.6051034194051719,2.629901179470832,-1,12,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Puglia,1.0265032520684925,3.677172874880611,-4,1,8,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Sardegna,0.7146377525874815,2.374130167826443,0,-2,0,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Sicilia,1.1911531439858738,7.1134941912421805,0,0,7,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Toscana,0.7724475934262046,3.0892448512585813,0,-2,10,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Umbria,0.6173757810175543,3.421269579554823,0,-1,1,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Valle d'Aosta,0.20080321285140562,2.608695652173913,0,-1,0,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
Veneto,0.3791298944649948,3.427597525564954,2,2,2,0.7232567184944885,55.612520654137775,-0.19047619047619047,1.7619047619047619,3.0
