regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,22.008253094910593,-2,18,12,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Basilicata,12.195121951219512,-1,6,1,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Calabria,8.137931034482758,-3,17,4,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Campania,14.045416316232128,3,13,8,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Emilia-Romagna,inf,17,74,99,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Friuli Venezia Giulia,6.528189910979228,1,13,11,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Lazio,35.575221238938056,0,77,12,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Liguria,27.51895991332611,-1,46,19,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Lombardia,32.52298263534219,9,461,416,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Marche,33.820840950639855,2,13,22,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Molise,3.6036036036036037,0,-1,0,21.290401567091088,2.380952380952381,33.80952380952381,36.0
P.A. Bolzano,10.8359133126935,5,9,0,21.290401567091088,2.380952380952381,33.80952380952381,36.0
P.A. Trento,22.87917737789203,3,5,9,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Piemonte,21.0051040439733,4,-109,67,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Puglia,10.56910569105691,1,-4,15,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Sardegna,3.753351206434316,1,10,1,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Sicilia,14.066852367688023,0,10,8,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Toscana,15.513733468972534,-2,18,17,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Umbria,8.219178082191782,2,7,3,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Valle d'Aosta,73.0,0,0,2,21.290401567091088,2.380952380952381,33.80952380952381,36.0
Veneto,7.9200592153960025,11,27,30,21.290401567091088,2.380952380952381,33.80952380952381,36.0
