regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,4.0074086546556655,5.536089698668535,-1,-14,13,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Basilicata,10.30741410488246,10.754716981132075,0,3,3,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Calabria,13.187724633674316,14.10408042578356,-1,7,7,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Campania,8.001392219042463,10.10895588019739,-7,-3,13,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Emilia-Romagna,5.346187554776511,10.08532195707239,-9,-112,33,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Friuli Venezia Giulia,4.690678473136293,4.734819369715604,-2,-13,12,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Lazio,3.944246737841044,7.88293216630197,18,-55,35,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Liguria,5.451402738997474,8.91886012616924,2,10,21,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Lombardia,5.597274763329757,7.0172975401550035,-4,-193,81,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Marche,8.710288239006942,10.391566265060241,-2,-21,8,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Molise,9.278350515463918,9.278350515463918,1,-1,0,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
P.A. Bolzano,0.8331737215092894,5.578947368421052,-1,4,1,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
P.A. Trento,3.6543715846994536,2.4955436720142603,0,-8,2,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Piemonte,4.379991011857435,11.730295566502463,-5,-73,22,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Puglia,13.40167892429983,16.13459096680573,-8,-2,31,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Sardegna,7.322536181943487,8.878211823689158,5,2,2,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Sicilia,4.685653284532388,13.326827152461505,-4,3,14,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Toscana,4.581549240949786,7.502644103648863,2,-16,28,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Umbria,2.484472049689441,5.182407091714968,0,-1,4,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Valle d'Aosta,10.743801652892563,19.428571428571427,0,-1,0,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
Veneto,2.8105917175541983,4.792315122893635,1,-8,14,5.246041652979437,8.748589321761798,-0.7142857142857143,-23.428571428571427,16.38095238095238
