regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,4.98220640569395,0,8,1,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Basilicata,0.9297520661157025,0,1,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Calabria,2.4640657084188913,0,2,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Campania,7.177957177957178,-1,41,2,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Emilia-Romagna,2.1721022618056,4,60,4,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Friuli Venezia Giulia,3.0182421227197347,1,1,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Lazio,3.5068457762851977,2,41,5,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Liguria,9.093192665159508,2,14,1,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Lombardia,6.348113467364362,2,99,17,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Marche,5.386112913692408,2,4,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Molise,2.5974025974025974,0,-1,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
P.A. Bolzano,7.8830260648442465,0,0,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
P.A. Trento,1.1297234125438256,0,0,2,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Piemonte,8.362661303837774,3,79,4,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Puglia,5.3901437371663246,0,1,2,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Sardegna,5.653382761816497,0,8,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Sicilia,5.212932630679391,5,21,2,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Toscana,5.211637813831233,2,11,2,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Umbria,4.114385760140064,1,3,1,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Valle d'Aosta,14.34108527131783,0,2,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
Veneto,3.114482104764162,2,-1,0,4.817472206891114,1.1904761904761905,18.761904761904763,2.0476190476190474
