regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.20253164556962,15.831234256926953,-1,7,9,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Basilicata,16.683333333333334,13.596491228070175,0,4,1,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Calabria,14.705593236999901,14.985360660101145,1,3,8,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Campania,14.5695761796134,11.977062896710907,-2,7,17,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Emilia-Romagna,24.49171572494993,34.57081123551365,-3,33,48,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Friuli Venezia Giulia,14.778611741432478,11.578289591144438,0,-14,11,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Lazio,12.78540980338172,30.04398138263803,-2,-6,28,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Liguria,18.200858021146505,25.743626062322946,0,-26,9,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Lombardia,13.956204054850584,20.83282836851928,-5,-141,123,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Marche,34.66110766803764,22.81722933643772,-1,2,8,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Molise,12.460063897763579,6.3367531683765845,0,5,1,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
P.A. Bolzano,13.461867548913354,16.433566433566433,0,-5,1,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
P.A. Trento,15.862354892205639,11.748251748251748,1,4,2,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Piemonte,14.244973986768578,22.768766503206336,-2,-8,16,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Puglia,18.713544668587897,32.43211334120425,5,13,9,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Sardegna,4.921394395078606,22.202067839651733,0,4,7,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Sicilia,15.528068105192178,14.927398561541594,-5,-10,41,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Toscana,17.07357512953368,27.144581221337194,-3,-10,20,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Umbria,12.65882992457702,21.89331770222743,1,-6,6,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Valle d'Aosta,13.640167364016737,-8.670520231213873,1,-2,2,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
Veneto,11.786822186375481,16.688262606629955,-5,-2,22,14.974378604210989,22.053728946053198,-0.9523809523809523,-7.0476190476190474,18.523809523809526
