regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,10.57759220598469,-1,-2,7,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Basilicata,10.85672082717873,0,0,1,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Calabria,12.778130959949141,1,-14,4,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Campania,8.177656159553754,11,-32,32,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Emilia-Romagna,13.447727994915793,3,-12,55,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Friuli Venezia Giulia,10.613578603412805,3,4,15,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Lazio,10.839825777559659,0,-19,73,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Liguria,11.365278112208042,2,-18,11,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Lombardia,11.744476231054842,8,-180,85,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Marche,12.594052310999642,0,2,14,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Molise,9.12863070539419,0,-2,3,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
P.A. Bolzano,14.739229024943311,4,-9,8,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
P.A. Trento,11.291460832745237,-3,0,9,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Piemonte,15.834588208038921,-2,-62,29,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Puglia,15.328534514581026,1,-7,21,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Sardegna,10.267857142857142,2,-10,4,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Sicilia,17.77504105090312,5,-16,31,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Toscana,5.566810534660442,-10,-31,18,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Umbria,8.246289169873556,0,3,6,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Valle d'Aosta,14.009661835748792,0,3,0,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
Veneto,19.853579848616455,3,-13,129,12.621771574804843,1.2857142857142858,-19.761904761904763,26.428571428571427
