regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.3410059676044331,-1,-5,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Basilicata,0.0,0,0,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Calabria,0.0,0,0,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Campania,-6.1427038626609445,0,-13,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Emilia-Romagna,0.3966822935448972,-1,-16,4,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Friuli Venezia Giulia,0.0723589001447178,0,-4,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Lazio,0.6782215523737755,1,-27,5,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Liguria,0.42016806722689076,0,-4,2,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Lombardia,1.833254701085125,0,-131,31,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Marche,0.07547169811320754,0,-4,1,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Molise,0.0,0,0,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
P.A. Bolzano,0.2656042496679947,0,0,-1,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
P.A. Trento,0.13976240391334732,0,0,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Piemonte,0.9666354848768319,-3,-17,8,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Puglia,0.07930214115781126,-1,-4,2,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Sardegna,0.10683760683760683,0,0,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Sicilia,0.0,-2,-3,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Toscana,0.22913256955810146,-1,-6,1,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Umbria,0.0,-1,-1,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Valle d'Aosta,0.0,0,0,0,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
Veneto,0.0,0,-3,3,0.23081280090625886,-0.42857142857142855,-11.333333333333334,2.6666666666666665
