regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.6893115189768292,3.112110986126734,1,-7,1,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Basilicata,2.300405953991881,2.5411061285500747,0,0,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Calabria,3.839080459770115,9.392575928008998,1,2,2,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Campania,2.743609875250807,6.876571553514814,0,19,1,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Emilia-Romagna,1.468265364732912,3.302980132450331,-1,9,5,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Friuli Venezia Giulia,1.080916825837819,4.090577063550037,-1,2,3,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Lazio,1.5983363042186571,4.185426046356511,1,6,8,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Liguria,0.8272469816664182,4.235024799694773,0,5,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Lombardia,0.5805309734513274,2.237455442829723,-2,5,3,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Marche,4.195345788266143,6.604747162022703,1,3,1,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Molise,0.23255813953488372,0.23255813953488372,1,-1,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
P.A. Bolzano,1.941939958387001,17.29920564872021,1,0,1,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
P.A. Trento,0.7395732298739088,8.865248226950355,0,5,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Piemonte,0.4805801166390176,2.732042699475303,0,-4,1,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Puglia,0.9227802772931779,3.4576888080072794,0,-3,2,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Sardegna,0.6331846308821413,1.8659881255301103,0,-3,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Sicilia,2.5553662691652472,8.350424846176384,-3,0,3,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Toscana,0.9613452133717425,3.3162643257742013,-2,13,2,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Umbria,1.0555852485301978,4.622586307782329,-1,1,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Valle d'Aosta,0.33651149747616377,3.1055900621118013,0,-1,0,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
Veneto,0.6555518588345471,3.9096236890808145,1,-2,4,1.021887412224103,4.084667029912359,-0.14285714285714285,2.3333333333333335,1.7619047619047619
