regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.791501976284585,4.121079504011671,1,-11,9,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Basilicata,7.83289817232376,7.9787234042553195,-1,-5,8,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Calabria,7.745336577453366,8.289930555555555,0,-7,0,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Campania,6.895455989831586,7.304168279778036,3,20,34,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Emilia-Romagna,4.371723321495011,6.233781908152797,-6,-44,75,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Friuli Venezia Giulia,4.361610145066769,3.8129496402877696,0,11,18,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Lazio,3.0302195531803533,7.856919712589816,-10,-117,59,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Liguria,3.081563073695253,4.653465346534653,-4,-11,17,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Lombardia,3.854283227651374,6.076609399023999,-24,66,57,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Marche,6.522529069767442,7.974233673922701,0,-4,16,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Molise,4.488778054862843,4.488778054862843,-1,2,5,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
P.A. Bolzano,5.893484725601514,8.043117744610282,0,-2,9,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
P.A. Trento,4.707044107965767,1.7156862745098038,0,-16,5,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Piemonte,3.523795462375117,7.654512542022239,2,30,34,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Puglia,6.842698438254709,7.404738311863796,-1,-44,16,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Sardegna,3.7354352296093216,4.267815191855912,2,0,8,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Sicilia,7.752633816790286,16.401799100449775,6,12,37,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Toscana,1.8199667723908775,3.0696576151121606,-4,-5,26,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Umbria,4.527162977867203,5.502567865003669,-2,8,5,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Valle d'Aosta,9.066666666666666,11.37123745819398,0,1,3,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
Veneto,2.2011132066792403,6.858740055901957,-18,-69,162,4.1315385523674575,7.017608650692823,-2.7142857142857144,-8.80952380952381,28.714285714285715
