regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.12706480304955528,0,-3,1,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Basilicata,0.0,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Calabria,0.20833333333333334,0,-5,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Campania,0.0,0,-6,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Emilia-Romagna,0.6138555977784274,1,2,1,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Friuli Venezia Giulia,0.08849557522123894,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Lazio,0.6213936972924989,0,2,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Liguria,0.418848167539267,0,-1,1,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Lombardia,1.1947284148294124,0,-92,13,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Marche,0.0,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Molise,0.0,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
P.A. Bolzano,0.24691358024691357,0,-1,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
P.A. Trento,0.29239766081871343,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Piemonte,0.7081436519979767,0,2,5,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Puglia,0.0,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Sardegna,0.12033694344163658,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Sicilia,0.0,0,1,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Toscana,0.17283097131005876,0,2,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Umbria,0.0,0,0,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Valle d'Aosta,0.0,0,1,0,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
Veneto,0.16684362202335812,0,-2,1,0.4659133508273978,0.047619047619047616,-4.761904761904762,1.0476190476190477
