regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,11.378967156916952,17.04749371934442,-3,4,5,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Basilicata,18.22129302026375,15.202020202020202,-1,-2,4,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Calabria,15.305826649917867,16.941813261163734,1,-1,9,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Campania,13.529772866789441,10.057639871604598,-8,8,20,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Emilia-Romagna,29.08784634151064,39.08012866676269,-1,6,39,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Friuli Venezia Giulia,13.803660784830129,11.699754628596923,3,-10,14,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Lazio,11.974913630653266,26.503164556962027,-3,-12,14,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Liguria,15.37695448660492,23.99924826160496,-3,-29,10,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Lombardia,11.096558900570527,15.827922077922079,2,-92,88,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Marche,39.74648106384633,58.78754171301446,4,6,7,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Molise,14.257735996866431,3.746654772524532,0,0,0,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
P.A. Bolzano,14.083228599357632,17.647058823529413,-1,-4,4,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
P.A. Trento,14.825476790212306,12.47739602169982,-1,3,2,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Piemonte,10.450206426527448,18.425022628985214,-11,-31,26,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Puglia,15.022829809208023,11.226252158894646,-3,0,8,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Sardegna,4.742788561023052,20.40235000890155,0,0,3,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Sicilia,15.954705869616992,14.042945593465946,-1,20,47,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Toscana,14.102154596666473,22.183565275016566,-7,12,36,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Umbria,12.792014724621266,24.269889224572005,2,7,5,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Valle d'Aosta,12.636165577342048,-34.523809523809526,1,-5,0,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
Veneto,11.890942009691678,1.7100591715976332,-12,-40,36,13.721698066013667,18.23857506828563,-2.0,-7.619047619047619,17.952380952380953
