regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.36199095022624433,0,-1,2,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Basilicata,0.0,0,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Calabria,0.0,0,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Campania,0.017780938833570414,0,-14,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Emilia-Romagna,0.2770083102493075,-1,0,5,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Friuli Venezia Giulia,0.0,1,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Lazio,0.4728132387706856,-8,2,2,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Liguria,0.47961630695443647,0,-6,3,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Lombardia,2.6135389888603258,-2,-136,21,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Marche,0.3824091778202677,0,-1,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Molise,0.0,0,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
P.A. Bolzano,0.6521739130434783,0,1,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
P.A. Trento,0.056433408577878104,0,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Piemonte,1.0555946516537649,-1,7,6,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Puglia,0.0,0,-3,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Sardegna,0.0,0,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Sicilia,0.08936550491510277,0,-1,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Toscana,0.3104384943733023,0,1,3,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Umbria,0.0,0,-1,1,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Valle d'Aosta,0.0,0,0,0,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
Veneto,0.04912280701754386,0,-1,1,0.5979443451801794,-0.5238095238095238,-7.285714285714286,2.0952380952380953
