regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.3546099290780142,0.8016032064128257,1,3,2,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Basilicata,0.33222591362126247,0.352112676056338,0,9,1,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Calabria,4.879160966712266,10.552268244575936,1,2,2,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Campania,2.6424316480830914,6.7252579289262515,1,-1,6,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Emilia-Romagna,1.9980641592920354,4.788121454788121,-1,4,3,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Friuli Venezia Giulia,0.7615421227986673,1.0655737704918034,-1,1,0,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Lazio,1.370035987120399,2.571247625079164,1,1,4,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Liguria,0.13953488372093023,0.3177966101694915,0,-2,0,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Lombardia,0.9339376459277572,2.058977490839295,1,10,4,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Marche,2.4551463644948064,3.166869671132765,0,0,0,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Molise,0.0,0.0,0,-1,0,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
P.A. Bolzano,0.36231884057971014,1.9455252918287937,0,2,1,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
P.A. Trento,0.44802867383512546,0.0,0,1,1,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Piemonte,0.6695035460992907,2.1869382863990414,2,9,2,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Puglia,0.9070655633354551,3.669724770642202,-1,-2,2,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Sardegna,1.838879159369527,1.838879159369527,-2,-3,2,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Sicilia,1.8489859086095952,7.832988267770877,-1,9,7,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Toscana,2.0382798906288837,3.1523642732049035,3,10,6,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Umbria,0.9651474530831099,2.9315960912052117,0,-3,0,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Valle d'Aosta,0.0,0.0,0,0,0,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
Veneto,1.4440721238232008,3.390435403283369,1,3,2,1.4281454258242865,3.507825148407987,0.23809523809523808,2.4761904761904763,2.142857142857143
