regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,-0.0,-32,-94,-6,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Basilicata,-0.0,-2,-5,0,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Calabria,-0.0,-10,-45,-1,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Campania,-0.0,-24,-127,-9,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Emilia-Romagna,-0.05666123663148948,-221,-1551,-393,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Friuli Venezia Giulia,-0.0,-21,-104,-30,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Lazio,-0.0,-43,-313,-23,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Liguria,-0.04048582995951417,-85,-298,-60,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Lombardia,-0.1590680483754006,-854,-6874,-1631,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Marche,-0.0,-109,-599,-69,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Molise,-0.0,-5,-7,-1,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
P.A. Bolzano,-0.04655493482309125,-11,-70,-8,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
P.A. Trento,-0.0,-22,-107,-7,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Piemonte,-0.0,-206,-1376,-133,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Puglia,-0.0,-14,-155,-18,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Sardegna,-0.0,-4,-36,-2,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Sicilia,-0.10305736860185503,-28,-85,-3,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Toscana,-0.03109936246306951,-143,-327,-17,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Umbria,-0.0,-21,-36,-1,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Valle d'Aosta,-0.0,-6,-35,-2,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
Veneto,-0.03154773171808947,-164,-536,-79,-0.06641244269248897,-96.42857142857143,-608.5714285714286,-118.71428571428571
