regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.24067388688327315,0,-1,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Basilicata,0.35587188612099646,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Calabria,0.22396416573348266,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Campania,0.35860655737704916,0,3,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Emilia-Romagna,1.0996724379971923,0,-3,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Friuli Venezia Giulia,0.10863661053775123,0,-1,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Lazio,0.7410296411856474,0,1,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Liguria,0.3929273084479371,-1,1,1,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Lombardia,0.9496810772501771,2,-17,4,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Marche,0.39215686274509803,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Molise,0.0,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
P.A. Bolzano,0.4231311706629055,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
P.A. Trento,0.24301336573511542,0,1,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Piemonte,0.3305178112376056,0,-3,1,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Puglia,0.05824111822947001,0,-1,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Sardegna,0.0,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Sicilia,0.05288207297726071,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Toscana,0.20242914979757085,1,-2,1,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Umbria,0.0,0,0,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Valle d'Aosta,0.0,0,-2,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
Veneto,0.08864462370357237,0,6,0,0.40930961659881127,0.09523809523809523,-0.8571428571428571,0.3333333333333333
