regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,12.911843276936777,21.467248908296945,1,2,2,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Basilicata,19.042246458568385,25.80787959274015,0,-2,0,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Calabria,22.840103159252095,19.75371120107962,-2,8,12,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Campania,16.614530622259025,17.316237864764656,0,-21,38,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Emilia-Romagna,19.656446815955213,23.97988233061302,2,-15,40,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Friuli Venezia Giulia,14.021553841264337,10.247860397910415,0,37,9,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Lazio,11.057752328320197,31.113532359991282,3,60,26,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Liguria,19.543778801843317,26.4624808575804,0,2,20,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Lombardia,11.852169853003387,15.062619112442146,0,55,64,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Marche,33.991401245941915,20.22200772200772,-5,9,8,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Molise,13.608374384236454,4.060913705583756,0,-2,1,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
P.A. Bolzano,17.78011351692243,20.22955523672884,2,6,4,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
P.A. Trento,17.616471453332633,5.473965287049399,0,14,6,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Piemonte,16.474412083359887,13.204833141542002,4,-3,35,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Puglia,38.279952868084195,22.207771094131036,1,40,10,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Sardegna,0.8404083034794131,12.481778425655977,-1,-3,7,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Sicilia,20.15551079675863,17.591738889913334,0,-3,72,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Toscana,15.815628606848202,23.843309683221744,-7,15,29,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Umbria,10.940889370932755,12.555942317255097,-1,-10,6,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Valle d'Aosta,14.833615341229555,-19.285714285714285,0,7,1,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
Veneto,13.555542388675526,34.523809523809526,1,24,44,15.403459954406422,21.063013657296526,-0.09523809523809523,10.476190476190476,20.666666666666668
