regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,5.387647831800263,-7,-15,18,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Basilicata,12.210982658959537,-1,-3,5,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Calabria,6.211180124223603,-1,-22,5,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Campania,6.12690019828156,-5,-45,48,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Emilia-Romagna,11.65978876687417,-6,28,78,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Friuli Venezia Giulia,7.772647317502199,3,-4,27,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Lazio,10.040236388784107,6,-9,57,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Liguria,9.600738518347566,-2,-9,19,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Lombardia,8.642796086997816,-18,-153,68,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Marche,9.680762852404644,-8,-12,9,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Molise,7.419712070874861,0,0,4,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
P.A. Bolzano,14.451158106747231,0,-13,5,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
P.A. Trento,15.993091537132988,-2,-6,13,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Piemonte,-0.4095908266498439,-17,-101,80,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Puglia,10.001864280387771,-6,-24,43,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Sardegna,6.658385093167702,-1,8,11,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Sicilia,9.323211803699348,-4,-57,28,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Toscana,5.508878302295366,-3,-39,63,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Umbria,5.795235028976175,-5,0,8,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Valle d'Aosta,7.450980392156863,1,3,2,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
Veneto,22.486718430731507,5,3,92,-38.38349821090297,-3.380952380952381,-22.38095238095238,32.523809523809526
