regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,2.186698838787513,3.318837262531472,0,-10,3,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Basilicata,6.875834445927904,7.011572498298162,4,-14,0,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Calabria,7.940951896156783,9.192692987625222,-2,8,4,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Campania,5.010769293290527,6.775097532831475,-3,-34,10,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Emilia-Romagna,3.798060067780764,6.516265484943096,-2,-30,3,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Friuli Venezia Giulia,1.5479171409059869,2.109402931712549,0,-5,1,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Lazio,2.7649122807017545,6.326113608500204,-7,-36,10,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Liguria,2.6633958296828455,3.7373985738873863,-1,-6,2,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Lombardia,3.3742175174309126,3.914717626925271,2,-124,33,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Marche,6.413545407901488,7.126567844925884,-2,-11,3,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Molise,2.6049204052098407,2.6049204052098407,0,-1,1,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
P.A. Bolzano,2.3850574712643677,10.532994923857869,0,2,0,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
P.A. Trento,3.089430894308943,3.038427167113494,0,-3,0,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Piemonte,5.031018951304496,8.316400580551523,-7,-46,13,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Puglia,7.48464836056077,8.75912408759124,4,3,25,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Sardegna,2.453430258973194,2.453430258973194,1,-15,2,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Sicilia,3.445630187626421,8.567464446756851,-4,-21,14,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Toscana,3.398312759163052,5.155555555555556,-2,-24,9,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Umbria,1.8528049408131755,5.230024213075061,2,-2,3,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Valle d'Aosta,1.4010507880910683,2.272727272727273,0,6,0,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
Veneto,2.448004776594686,3.711275357760654,-2,-16,3,3.668929143474067,5.627169062964799,-0.9047619047619048,-18.047619047619047,6.619047619047619
