regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.0673854447439353,0,-2,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Basilicata,0.24630541871921183,1,-1,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Calabria,0.23501762632197415,1,-2,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Campania,0.08520306731042318,0,0,2,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Emilia-Romagna,0.25145845906256287,-7,-12,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Friuli Venezia Giulia,0.11148272017837235,-1,-3,1,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Lazio,0.4697040864255519,-1,-48,6,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Liguria,0.6131207847946045,0,-3,1,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Lombardia,1.8839712918660287,-1,-77,25,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Marche,0.07142857142857142,0,-3,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Molise,0.0,-1,1,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
P.A. Bolzano,0.2849002849002849,0,1,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
P.A. Trento,0.16260162601626016,0,-1,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Piemonte,0.995260663507109,-2,-20,12,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Puglia,0.03395585738539898,-1,-6,1,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Sardegna,0.10438413361169102,0,1,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Sicilia,0.0,-1,-3,1,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Toscana,0.31776294884016526,0,2,1,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Umbria,0.0,0,-2,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Valle d'Aosta,0.0,0,3,0,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
Veneto,0.07013606396409033,0,-14,3,0.6066717889614547,-0.6190476190476191,-9.0,2.5238095238095237
