regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,9.85545335085414,-4,-7,5,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Basilicata,8.433734939759036,-1,2,2,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Calabria,7.077326343381389,-2,-4,7,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Campania,8.22429906542056,-6,42,3,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Emilia-Romagna,18.85949845413947,17,-20,74,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Friuli Venezia Giulia,11.787072243346008,0,2,9,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Lazio,361.7647058823529,4,-1,7,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Liguria,25.625,-4,5,14,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Lombardia,16.49192056247687,-9,7,249,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Marche,15.76923076923077,-2,-10,25,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Molise,inf,0,2,2,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
P.A. Bolzano,7.669616519174041,-8,-52,12,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
P.A. Trento,10.603588907014682,-1,-1,7,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Piemonte,48.08541973490427,-6,31,40,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Puglia,6.980961015412511,6,-53,9,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Sardegna,8.967391304347826,1,3,2,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Sicilia,3.087649402390438,2,3,5,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Toscana,5.641025641025641,-10,-18,18,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Umbria,4.538341158059468,1,-8,2,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Valle d'Aosta,29.310344827586206,0,33,9,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
Veneto,5.274898307308752,5,-17,24,12.606244706019803,-0.8095238095238095,-2.9047619047619047,25.0
