regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,1.6778523489932886,2.5412960609911055,-1,3,3,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Basilicata,5.964912280701754,5.985915492957746,-1,0,0,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Calabria,4.380012338062924,5.568627450980392,2,-5,4,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Campania,5.991938119620873,7.403419033517297,-4,-8,28,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Emilia-Romagna,3.0827474310438077,4.604550379198266,-1,20,9,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Friuli Venezia Giulia,1.014584654407102,1.2335526315789473,-1,0,0,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Lazio,2.639455782312925,3.2811759127548603,-1,15,17,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Liguria,1.5048686928297432,2.4390243902439024,1,-13,5,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Lombardia,3.241763519354529,3.576457335961701,-11,-25,13,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Marche,4.153605015673981,4.862385321100917,1,6,1,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Molise,0.5747126436781609,0.5747126436781609,0,1,0,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
P.A. Bolzano,0.3051881993896236,1.5706806282722514,-5,0,0,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
P.A. Trento,4.201680672268908,1.9607843137254901,-2,-1,2,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Piemonte,1.8912745545911376,4.264705882352941,2,-71,10,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Puglia,3.348729792147806,5.277246653919694,-1,-27,21,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Sardegna,0.47092547092547093,3.1944444444444446,0,-1,4,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Sicilia,2.392574217812275,5.325970787317421,-6,-4,4,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Toscana,4.220994475138122,5.254066503526702,3,11,15,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Umbria,1.4985014985014986,2.6315789473684212,1,-10,1,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Valle d'Aosta,2.137767220902613,8.928571428571429,-1,0,1,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
Veneto,1.891330490871324,3.2832210126144807,0,-1,2,2.905216777101342,4.318980096266424,-1.1904761904761905,-5.238095238095238,6.666666666666667
