regione,rapportoGiornalieroSuTamponiTotali,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiTotali,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.7535967115779858,1.306930693069307,0,-1,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Basilicata,0.47244094488188976,0.5607476635514018,0,-1,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Calabria,1.965065502183406,3.129346314325452,0,-2,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Campania,0.9115281501340483,1.8957345971563981,-1,-1,7,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Emilia-Romagna,0.4311567481704204,0.8608655188459748,-1,-7,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Friuli Venezia Giulia,0.2786032689450223,0.3590664272890485,0,1,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Lazio,0.6452365219419287,1.6661075701666108,0,-4,3,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Liguria,0.4430267588162325,0.8509189925119128,0,5,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Lombardia,0.8221608160201959,1.0053619302949062,-1,3,2,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Marche,0.881982360352793,1.1314655172413792,0,1,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Molise,0.0,0.0,0,0,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
P.A. Bolzano,0.5079006772009029,2.542372881355932,0,-1,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
P.A. Trento,0.8347245409015025,1.1363636363636365,0,0,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Piemonte,0.3821196827685652,0.7033129742735518,0,-7,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Puglia,1.2886940348080245,1.935483870967742,-1,-4,1,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Sardegna,1.79428332985604,3.547854785478548,-1,3,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Sicilia,1.1226530743918963,3.7883736120182885,2,-1,4,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Toscana,0.9490436560081764,1.199458309150706,1,-9,1,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Umbria,0.3413746017296313,0.8833922261484098,0,0,0,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Valle d'Aosta,0.2770083102493075,0.6756756756756757,0,0,1,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
Veneto,0.9762847369027944,2.057733567388336,1,4,1,0.796705151576531,1.5429780053397442,-0.047619047619047616,-1.0,0.9523809523809523
