regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.6889763779527559,0,1,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Basilicata,0.0,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Calabria,0.09225092250922509,0,-1,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Campania,0.13404825737265416,0,2,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Emilia-Romagna,0.9250861599854888,-1,1,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Friuli Venezia Giulia,0.35842293906810035,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Lazio,1.294903926482874,0,9,1,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Liguria,0.2557544757033248,-1,-1,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Lombardia,0.9350393700787402,-5,-10,16,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Marche,0.0,0,-1,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Molise,0.0,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
P.A. Bolzano,0.4854368932038835,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
P.A. Trento,0.13486176668914363,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Piemonte,0.43341213553979513,-1,-10,2,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Puglia,0.16483516483516483,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Sardegna,0.0,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Sicilia,0.111358574610245,0,-1,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Toscana,0.3437738731856379,-1,-2,2,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Umbria,0.11001100110011001,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Valle d'Aosta,0.0,0,0,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
Veneto,0.03430531732418525,1,-3,0,0.45182749802926303,-0.38095238095238093,-0.7619047619047619,1.0
