Data,positiviMolecolariInItalia,positiviMolecolariInVeneto,ingressiTerapiaIntensivaInItalia,ingressiTerapiaIntensivaInVeneto,ingressiOrdinariInItalia,ingressiOrdinariInVeneto,decedutiInItalia,decedutiInVenetoPopolosoQuantoItalia,letalitaItaliana,letalitaVeneta
12-06-2020,0.23081280090625886,0.0,-9,0.0,-234,-36.6713643592007,56,36.6713643592007,14.482554325977022,10.245325277358196
13-06-2020,0.6954773869346733,0.429042904290429,-7,12.223788119733568,-144,-234.9875128342745,78,122.23788119733568,14.494339766153534,10.290443472829482
14-06-2020,0.5979443451801794,0.04912280701754386,-11,0.0,-157,-12.223788119733568,44,12.223788119733568,14.492233816759427,10.291898641968885
15-06-2020,1.0780232682249973,0.022104332449160036,-2,0.0,-96,-24.447576239467136,26,0.0,14.484807619368706,10.291363163371487
16-06-2020,0.44793310865577407,0.010955302366345312,-30,0.0,-216,-24.447576239467136,34,48.89515247893427,14.486315789473684,10.31163831226263
17-06-2020,0.4234179740286483,0.035707909301910375,-14,0.0,-172,12.223788119733568,43,61.11894059866784,14.484417309988732,10.335500650195058
18-06-2020,0.5726175327578499,0.0754503442421956,5,0.0,-227,-48.89515247893427,66,85.56651683813497,14.491999042656376,10.36759735870639
19-06-2020,0.43621070193427297,0.018641066268990585,-7,0.0,-247,-36.6713643592007,47,48.89515247893427,14.520757443983682,10.387314790746036
20-06-2020,0.4787836701874931,0.02478519497686715,-9,0.0,-160,-36.6713643592007,49,48.89515247893427,14.525233448746196,10.40648716082753
21-06-2020,0.5524725613515846,0.11503697617091208,-4,0.0,-155,12.223788119733568,24,0.0,14.521654178843518,10.402702000519616
22-06-2020,0.7524506419991717,0.03562522265764161,-21,0.0,-293,12.223788119733568,23,12.223788119733568,14.517845174262735,10.406816646750142
23-06-2020,0.30134617759664073,0.05222841225626741,-12,0.0,-176,12.223788119733568,18,12.223788119733568,14.518512935817077,10.410389610389611
24-06-2020,0.356700334171892,0.03249214773096502,-8,0.0,-239,-48.89515247893427,30,0.0,14.470573493170711,10.408767464810678
25-06-2020,0.5279962897558017,0.03518958388317058,-4,0.0,-91,36.6713643592007,34,24.447576239467136,14.466888605208046,10.416991223970504
26-06-2020,0.49082777440873254,0.06568575932737783,2,0.0,-153,-158.90924555653638,30,12.223788119733568,14.46401706944045,10.41947876648323
27-06-2020,0.2852439243044123,0.009554748710108925,-8,0.0,-106,24.447576239467136,8,0.0,14.456807808908286,10.418397009966778
28-06-2020,0.4659133508273978,0.16684362202335812,1,0.0,-91,-24.447576239467136,22,12.223788119733568,14.455494985643544,10.417639429312581
29-06-2020,0.4629289440811228,0.061715696358773914,-2,0.0,-43,12.223788119733568,6,0.0,14.450415079272656,10.416018259155514
30-06-2020,0.2941602966461583,0.09307737056428156,-3,-12.223788119733568,-31,186.09236035534022,23,48.89515247893427,14.451446100640956,10.432438037954993
01-07-2020,0.33775241122710686,0.022510692578975013,-6,0.0,-68,-48.89515247893427,21,122.23788119733568,14.449244060475163,10.482658510031625
02-07-2020,0.3775144150404748,0.1691904238220117,-5,0.0,-61,36.6713643592007,30,0.0,14.449641228248554,10.47180071469263
03-07-2020,0.4451453209837113,0.05023106288929074,-3,0.0,-5,-12.223788119733568,15,12.223788119733568,14.442500331696962,10.474267370819096
04-07-2020,0.45182749802926303,0.03430531732418525,-8,12.223788119733568,-21,-173.86857223560665,21,0.0,14.437140407341593,10.472098560927632
05-07-2020,0.5125193529443169,0.14272970561998216,3,12.223788119733568,16,-137.19720787640594,7,0.0,14.428564924610221,10.467763634482045
06-07-2020,0.9383740864386899,0.029394473838918283,-2,0.0,-4,0.0,8,12.223788119733568,14.419462490540445,10.472396129766647
07-07-2020,0.3193040098105,0.1485884101040119,-2,0.0,-6,12.223788119733568,30,122.23788119733568,14.423696870505381,10.516519311307585
08-07-2020,0.3826100747378229,0.07568385771434749,1,12.223788119733568,-38,-137.19720787640594,15,0.0,14.418395285547328,10.512714492454
09-07-2020,0.4357588674075202,0.12072920439454304,-2,-12.223788119733568,-31,137.19720787640594,12,36.6713643592007,14.410615481736073,10.522781279057753
10-07-2020,0.5755635726649011,0.13179966450994487,-4,12.223788119733568,-29,-173.86857223560665,12,24.447576239467136,14.399169136041609,10.527130982497805
11-07-2020,0.40930961659881127,0.08864462370357237,2,0.0,-12,73.3427287184014,7,0.0,14.39090381217904,10.52169874606533
12-07-2020,0.6116207951070336,0.28429282160625446,1,0.0,-51,0.0,9,0.0,14.380752156865972,10.513018819283321
13-07-2020,0.7061379684953829,0.13395847287340926,-3,0.0,-12,24.447576239467136,13,0.0,14.376104921267936,10.509767537755787
14-07-2020,0.27229082570998636,0.279576221306651,-5,-12.223788119733568,7,222.76372471454096,17,24.447576239467136,14.376356104937866,10.509783728115345
15-07-2020,0.33643625255423226,0.2961082910321489,-3,0.0,22,12.223788119733568,13,24.447576239467136,14.372130460851068,10.508718687310324
16-07-2020,0.4560596446700508,0.3265030398558883,-4,0.0,-48,12.223788119733568,20,48.89515247893427,14.366773886500148,10.51361068310221
17-07-2020,0.4589595603443182,0.5931837791199309,-3,0.0,22,24.447576239467136,11,0.0,14.357679522230466,10.483994878361075
18-07-2020,0.5159017921889568,0.37231712658782307,0,0.0,-11,0.0,14,24.447576239467136,14.34877321715203,10.475995705301907
19-07-2020,0.6164672765657987,0.7778317938745746,-1,0.0,-15,0.0,3,12.223788119733568,14.337203498694944,10.455449584332126
20-07-2020,0.7834082381561044,0.6864988558352403,-2,0.0,1,24.447576239467136,13,0.0,14.331382039374715,10.43310092116647
21-07-2020,0.2992345163535143,0.30864197530864196,2,0.0,-9,0.0,15,36.6713643592007,14.330015689350853,10.436683442631285
22-07-2020,0.5717993430390527,0.4437869822485207,-1,0.0,-11,0.0,9,48.89515247893427,14.31731365699174,10.437915461511139
23-07-2020,0.5073701314851354,0.21036527060623447,1,0.0,-9,-85.56651683813497,10,61.11894059866784,14.303532269766608,10.451619443458867
24-07-2020,0.4724940938238272,0.2425222312045271,-3,0.0,-4,24.447576239467136,5,12.223788119733568,14.290891322936602,10.440811781972771
25-07-2020,0.5322134272609395,0.3318702494379617,-5,-12.223788119733568,16,137.19720787640594,5,12.223788119733568,14.276998665929131,10.429509853461344
26-07-2020,0.6292256822780438,0.2744474938610429,3,0.0,12,12.223788119733568,5,0.0,14.264295988103267,10.41950628502196
27-07-2020,0.6653359946773121,0.3325020781379884,1,-12.223788119733568,3,137.19720787640594,5,0.0,14.256595990027854,10.41109709962169
28-07-2020,0.44010795100685074,0.2668148971650917,-5,0.0,3,24.447576239467136,11,61.11894059866784,14.249375223134594,10.42369892689808
29-07-2020,0.5159056017708593,0.40210627094303497,-2,0.0,-15,-24.447576239467136,6,48.89515247893427,14.235176840535546,10.42179880347896
30-07-2020,0.6240098289631091,0.9041007426541815,9,36.6713643592007,28,-411.5916236292178,3,0.0,14.214389176154524,10.363445483177523
31-07-2020,0.6218823838277763,0.8323255317635342,-6,0.0,-47,24.447576239467136,9,12.223788119733568,14.196261568977567,10.308151093439363
01-08-2020,0.488548101286786,0.30092895459897945,2,12.223788119733568,-3,-198.31614847507382,5,12.223788119733568,14.181380935472417,10.289596350292571
02-08-2020,0.5523585014675634,0.6950880444856349,-1,0.0,0,-12.223788119733568,8,0.0,14.171000120933607,10.266686457869477
03-08-2020,0.6615077383924114,0.7170795306388527,-1,0.0,26,-24.447576239467136,12,12.223788119733568,14.166757308775365,10.260465576039143
04-08-2020,0.4339088334703572,0.27932960893854747,0,12.223788119733568,28,-51.63069103827097,5,12.223788119733568,14.157934779545847,10.255270824075446
05-08-2020,0.6802359568475315,0.43400021170742037,0,12.223788119733568,3,-124.97341975667237,10,0.0,14.140102812265125,10.23455208435991
06-08-2020,0.6851533073134151,0.6168900233992768,1,0.0,-1,36.6713643592007,6,0.0,14.119757307266337,10.205385220125786
07-08-2020,0.9324954388810055,1.1094943615860313,0,0.0,16,-61.11894059866784,3,12.223788119733568,14.089751597559218,10.119308497686877
08-08-2020,0.65105632481519,0.4445698962670242,1,0.0,-7,-24.447576239467136,13,61.11894059866784,14.075400934814857,10.112632294397514
09-08-2020,1.2301724366979303,1.3302752293577982,2,0.0,-7,-12.223788119733568,2,0.0,14.050190369004573,10.08423702556158
10-08-2020,0.9798728813559322,1.2422360248447204,1,0.0,15,12.223788119733568,4,0.0,14.037276985946377,10.074482491777907
11-08-2020,1.013729639289405,0.9391706400809131,3,0.0,24,48.89515247893427,6,24.447576239467136,14.016645637386214,10.05255291451714
12-08-2020,0.9134414523908998,0.6096941367747181,4,0.0,-21,0.0,10,85.56651683813497,13.994112342231032,10.057208788039036
13-08-2020,1.0217238415253576,0.834575260804769,2,0.0,5,-36.6713643592007,6,24.447576239467136,13.96753027930303,10.026334689968877
14-08-2020,1.2285170044731717,1.4692272096251735,1,0.0,-16,36.6713643592007,3,12.223788119733568,13.937003825022051,9.970493051589568
15-08-2020,1.1840445757957947,1.019367991845056,-1,-24.447576239467136,-9,335.51335635147973,158,12.223788119733568,13.964756666324703,9.91860685216733
16-08-2020,1.3013828891243513,0.8968609865470852,1,0.0,25,-36.6713643592007,4,0.0,13.94009806431286,9.882131070249882
17-08-2020,1.043500945672732,0.5370067709549381,2,0.0,24,24.447576239467136,4,0.0,13.924125317127855,9.860745201354911
18-08-2020,0.7466281310211946,0.6847751654873316,0,24.447576239467136,31,-213.27547515414406,5,24.447576239467136,13.904161234075307,9.842371927190843
19-08-2020,0.90301708980941,0.41447137337548295,8,0.0,31,-36.6713643592007,7,12.223788119733568,13.871935693635958,9.819883040935672
20-08-2020,1.0911391751246093,1.1960282834361367,2,12.223788119733568,11,-186.09236035534022,6,12.223788119733568,13.828782045775775,9.752020061298412
21-08-2020,1.315350852825157,0.9263695895224405,1,-12.223788119733568,35,222.76372471454096,9,24.447576239467136,13.781339349969851,9.709006928406467
22-08-2020,1.3788397662023328,1.152239665850497,-5,-24.447576239467136,-1,298.841991992279,3,24.447576239467136,13.725323085505314,9.64695093993581
23-08-2020,1.796024995918125,1.3689577039274925,5,0.0,57,-12.223788119733568,7,0.0,13.664038250207254,9.583238442268277
24-08-2020,2.075619636712114,1.2251795521757498,-4,0.0,65,0.0,4,0.0,13.61554833306441,9.532871188437316
25-08-2020,1.2136962441768844,0.9045302523563393,1,12.223788119733568,18,-100.52584351720525,4,36.6713643592007,13.571412162006938,9.495268138801261
26-08-2020,1.4615787616675042,0.9129300707986585,3,12.223788119733568,-1,-137.19720787640594,13,110.01409307760211,13.505751504532643,9.47307158526212
27-08-2020,1.5006806772738874,0.8474032227001348,-2,-12.223788119733568,71,283.8826653132088,5,12.223788119733568,13.43555004944137,9.421870132182118
28-08-2020,1.506207180755164,0.9051290646999665,7,12.223788119733568,56,-234.9875128342745,9,24.447576239467136,13.36503283611332,9.37444700053088
29-08-2020,1.4569964079589943,0.8652799266517678,5,0.0,-12,48.89515247893427,1,12.223788119733568,13.293086455838983,9.31663370687761
30-08-2020,1.7791275106552142,1.5170494084899095,7,12.223788119733568,85,-161.64478411587308,4,0.0,13.226927350140556,9.27221833449965
31-08-2020,1.70204039782631,0.9764158029142256,8,12.223788119733568,38,-149.4209959961395,6,0.0,13.180220939475658,9.245933097823716
01-09-2020,1.2066625539790252,1.470142467414368,13,12.223788119733568,97,82.83097827879827,8,24.447576239467136,13.135619880898187,9.21566924346391
02-09-2020,1.287891296535514,0.9152675613453871,2,0.0,46,12.223788119733568,6,12.223788119733568,13.073679170579894,9.15520289792574
03-09-2020,1.5055501670438625,0.8558457989134479,11,36.6713643592007,77,-399.3678355094842,10,0.0,13.010420941548924,9.110024030209406
04-09-2020,1.532475571472786,1.398995592907656,1,-24.447576239467136,92,372.18472071068044,11,36.6713643592007,12.932377914682279,9.017262586418967
05-09-2020,1.5735012725482547,1.179422835633626,0,-12.223788119733568,12,137.19720787640594,15,48.89515247893427,12.858574856063429,8.96276036187671
06-09-2020,1.687571562402415,1.8911780243000529,12,36.6713643592007,75,-411.5916236292178,8,0.0,12.80138599739225,8.895756765786835
07-09-2020,2.1083477632104732,1.3558655924543133,9,12.223788119733568,33,-63.85447915800454,12,0.0,12.752883953168045,8.870195310873276
08-09-2020,1.4826358451565425,1.10479797979798,1,-12.223788119733568,33,234.9875128342745,10,24.447576239467136,12.694134990523036,8.839870636039473
09-09-2020,1.4939056151682466,0.8425925925925926,7,0.0,24,-122.23788119733568,14,36.6713643592007,12.634640585546713,8.819034243463175
10-09-2020,1.6955810842375725,1.2873281373150014,14,0.0,65,0.0,10,0.0,12.566918567695458,8.765807193299393
11-09-2020,1.6343042071197411,1.1338314326910472,11,-12.223788119733568,10,234.9875128342745,10,36.6713643592007,12.499122178682285,8.716213461616862
12-09-2020,1.619096930080038,0.9589993050729674,7,12.223788119733568,98,-39.406902918537405,6,36.6713643592007,12.435687415516055,8.67961243766976
13-09-2020,2.0209860970572335,1.7552533992583437,5,24.447576239467136,89,-323.28956823174616,7,12.223788119733568,12.375196783352388,8.633963480994801
14-09-2020,2.224723564854665,1.2907768129547055,10,0.0,85,12.223788119733568,14,24.447576239467136,12.336846042228695,8.622908622908623
15-09-2020,1.5263857322056211,1.4159074119674957,4,12.223788119733568,94,-63.85447915800454,9,24.447576239467136,12.28766509189972,8.591216621962449
16-09-2020,1.4432395360163806,0.9687442880643392,6,-12.223788119733568,65,198.31614847507382,12,61.11894059866784,12.230563885781734,8.556766648102474
17-09-2020,1.5573875192831104,0.9413593574574661,5,-24.447576239467136,62,298.841991992279,13,0.0,12.168927565907346,8.51982413752129
18-09-2020,1.9100752211059806,1.4685022945348352,-4,-48.89515247893427,30,622.1315602240252,10,24.447576239467136,12.093635143016018,8.468709436337175
19-09-2020,1.5868556426377842,1.1148405658115559,7,24.447576239467136,4,-152.1565345554762,24,61.11894059866784,12.034973311438485,8.426724979499395
20-09-2020,1.9022390564318934,1.579620160701242,7,0.0,-15,-12.223788119733568,15,48.89515247893427,11.97594547820604,8.385695446435498
21-09-2020,2.4166696502094447,1.5617892342683852,10,24.447576239467136,113,-213.27547515414406,17,0.0,11.927640848597356,8.352327602858798
22-09-2020,1.5944469262224665,1.1858495266567015,7,24.447576239467136,126,-127.70895831600907,14,36.6713643592007,11.877153976277597,8.32564220889094
23-09-2020,1.5815460577071438,1.2534469791927803,5,24.447576239467136,52,-298.841991992279,20,24.447576239467136,11.81938076995541,8.28553949682649
24-09-2020,1.653412825521436,1.6042434827608514,2,12.223788119733568,70,-76.0782672777381,23,24.447576239467136,11.757573367770428,8.215286720702977
25-09-2020,1.7824348134130084,1.381449111925571,-2,24.447576239467136,2,-323.28956823174616,20,48.89515247893427,11.690695054451647,8.169787202045267
26-09-2020,1.7904528341651738,1.3158696314346634,3,24.447576239467136,14,-188.82789891467692,17,12.223788119733568,11.625295354815258,8.107704930260311
27-09-2020,2.013361607041065,1.6420530827222968,7,0.0,104,12.223788119733568,17,24.447576239467136,11.564527059734727,8.067326585845104
28-09-2020,2.9231642176524684,3.7631091918568784,10,0.0,134,85.56651683813497,16,0.0,11.514176333808662,8.012962144645751
29-09-2020,1.8273548816322005,1.2531328320802004,7,0.0,68,146.6854574368028,24,12.223788119733568,11.461258550019009,7.97552754982415
30-09-2020,1.7534386722746391,1.245480112494978,9,0.0,1,73.3427287184014,19,12.223788119733568,11.399951089528395,7.934137189902007
01-10-2020,2.155012009878548,2.435153770384152,11,36.6713643592007,52,-326.02510679108286,24,61.11894059866784,11.315999231275736,7.825494694579868
02-10-2020,2.0772894655904772,1.0248430541396147,3,-24.447576239467136,37,115.4851701962755,23,73.3427287184014,11.234792502844568,7.793641186313953
03-10-2020,2.391282413479972,1.3875622140666632,3,-12.223788119733568,63,222.76372471454096,27,48.89515247893427,11.144194750752128,7.731904241441314
04-10-2020,2.7805940850357014,2.0363579620816106,6,-12.223788119733568,85,186.09236035534022,18,12.223788119733568,11.06141782626203,7.664896590273896
05-10-2020,3.7466177520293487,3.2922988834812483,20,0.0,214,48.89515247893427,16,0.0,10.990091151636516,7.603798433492757
06-10-2020,2.68392452527521,1.8725849598731794,-4,-61.11894059866784,114,1003.8045304951027,28,48.89515247893427,10.90948728740428,7.568088696071342
07-10-2020,2.9350272116443494,2.4729622790820365,18,12.223788119733568,179,-63.85447915800454,31,24.447576239467136,10.798646463436546,7.478414576109865
08-10-2020,3.480148011678559,2.895388607147069,21,36.6713643592007,146,-423.81541174895136,22,73.3427287184014,10.662888078534744,7.375706309137718
09-10-2020,4.149191710885063,4.153577661431065,29,24.447576239467136,169,-335.51335635147973,28,36.6713643592007,10.50440701631905,7.241673223183844
10-10-2020,4.301042950317093,3.7409975993598295,3,-12.223788119733568,224,418.344334630278,29,85.56651683813497,10.340663931283514,7.133429905037824
11-10-2020,5.213170517303981,3.931777378815081,30,48.89515247893427,210,-463.22231466748883,26,24.447576239467136,10.18904070995915,7.040599308002412
12-10-2020,5.406006413707544,5.16698172652804,32,61.11894059866784,304,-612.6433106636283,39,12.223788119733568,10.068999274130974,6.971191605667431
13-10-2020,5.243282627239124,11.969397828232971,62,48.89515247893427,285,-206.52276415308387,41,85.56651683813497,9.91772170948403,6.888228741180839
14-10-2020,4.817472206891114,3.114482104764162,25,24.447576239467136,357,-286.61820387254545,43,0.0,9.734199930793805,6.750978072968793
15-10-2020,5.403481206883853,3.153910849453322,47,61.11894059866784,348,-588.1957344241612,83,134.46166931706924,9.531396585971772,6.6630923658892565
16-10-2020,6.65660307094835,9.554831704668839,52,0.0,387,244.47576239467136,55,85.56651683813497,9.301832686007288,6.54666394375237
17-10-2020,6.5877940387247715,5.467646227747951,67,36.6713643592007,454,-57.101768156944345,47,36.6713643592007,9.06105292445893,6.410658754386465
18-10-2020,7.987525675408247,7.778317938745746,45,12.223788119733568,492,473.9921981102724,69,110.01409307760211,8.82167627057679,6.292711500376559
19-10-2020,9.445489672472739,11.342069588793493,47,0.0,547,220.02818615520422,73,-12.223788119733568,8.64445273361695,6.203064396335928
20-10-2020,7.5129372586139,6.030027073590943,73,85.56651683813497,804,-190.2818035916268,89,158.90924555653638,8.448632635821467,6.1558505007735524
21-10-2020,8.546061805586794,7.245121516278596,56,61.11894059866784,586,-930.4618017767012,127,171.13303367626995,8.191296302885814,5.963674376061675
22-10-2020,9.436475890886896,9.17590027700831,66,36.6713643592007,647,334.05945167452984,136,232.2519742749378,7.937714450127328,5.8120737559989895
23-10-2020,10.516282851366793,9.522639306997604,57,61.11894059866784,846,-502.62921758602624,91,85.56651683813497,7.643095351527938,5.610111813320369
24-10-2020,11.056515205241206,9.902067464635474,79,48.89515247893427,760,-145.40382355441605,151,110.01409307760211,7.375487850563617,5.404837994821433
25-10-2020,13.1412157153447,12.171461736174447,80,36.6713643592007,720,40.6885368009242,128,146.6854574368028,7.101422262458586,5.2529490042176965
26-10-2020,13.643873410005934,14.577146546158811,76,61.11894059866784,987,-355.9437601492234,141,36.6713643592007,6.904893061576414,5.129107464918841
27-10-2020,12.61138315806374,11.148451198129749,127,85.56651683813497,1009,-324.74347290869605,221,146.6854574368028,6.675189189380606,4.988083077970718
28-10-2020,12.56132132373638,13.324628489709632,125,85.56651683813497,1024,-422.5337778665646,205,134.46166931706924,6.427125334454682,4.792917472270275
29-10-2020,13.318805472271311,16.56846570822531,115,85.56651683813497,973,-336.9672610284296,217,195.58060991573709,6.182664471816995,4.626883147295293
30-10-2020,14.451960852686147,13.817147575576861,95,244.47576239467136,1010,-2523.9159713729146,199,207.80439803547065,5.916711184947983,4.401356531996461
31-10-2020,14.710541674772797,14.886570624275542,97,73.3427287184014,974,-529.81233238483,297,158.90924555653638,5.683882077623891,4.215756852141239
01-11-2020,16.301912709790304,16.22918430708439,96,110.01409307760211,935,-855.8374391759129,208,207.80439803547065,5.4735773647148385,4.080806035137462
02-11-2020,16.394928203579138,19.71651130123867,83,48.89515247893427,925,-47.6135185965475,233,110.01409307760211,5.338933935493748,3.9919732881556658
03-11-2020,15.49424808132231,19.944454087831975,203,73.3427287184014,1394,863.6995132647967,353,378.9374317117406,5.186956538905465,3.895712814010619
04-11-2020,14.4218740410988,12.733260153677278,67,85.56651683813497,866,-165.8342273521597,335,244.47576239467136,5.028865971555346,3.7814164288657275
05-11-2020,15.692365065216205,19.799818016378527,99,183.35682179600352,1172,-1006.7123398490023,445,464.5039485498756,4.872472205014311,3.6572425321607676
06-11-2020,16.14079275971739,16.480879780054988,124,61.11894059866784,774,-417.06270074789126,446,330.0422792328063,4.710663617258291,3.527437163624258
07-11-2020,17.184134534451577,19.644696189495367,119,85.56651683813497,1099,457.5789667542523,425,305.5947029933392,4.549967312657204,3.383087198809069
08-11-2020,17.063575105679487,29.431848025912632,115,110.01409307760211,1327,-562.4665243023073,331,73.3427287184014,4.426673396755869,3.2471710252431594
09-11-2020,17.10678625825013,15.849137316412378,100,122.23788119733568,1181,-39.57917371310061,356,256.6995505144049,4.347269238098114,3.184361655131792
10-11-2020,16.117892339202232,16.467993801406603,122,110.01409307760211,1019,378.7651609171774,580,586.7418297472112,4.2522926517610395,3.136905821612961
11-11-2020,14.6077823081014,20.763996496665094,110,48.89515247893427,799,343.54770123492665,623,562.2942535077441,4.176584754925984,3.0788783677021194
12-11-2020,16.18343901274971,20.707686944396027,89,61.11894059866784,408,463.05004387292564,636,464.5039485498756,4.087486789678555,2.9999669970627387
13-11-2020,16.045789068997443,20.431874858308774,60,73.3427287184014,1012,8.034344883446982,550,452.280160430142,3.9861718066328726,2.924682030770533
14-11-2020,16.361799776016163,19.441425777004998,76,110.01409307760211,500,-770.270922337778,544,635.6369822261455,3.9039729081771735,2.8710085233065534
15-11-2020,17.40058891307131,18.463166247850815,116,158.90924555653638,689,-989.0174746105953,546,354.48985547227346,3.837750280222209,2.820294222609937
16-11-2020,17.91789759142687,21.011007801645828,70,134.46166931706924,443,-885.7560925340533,504,268.9233386341385,3.792496937923394,2.787771533031252
17-11-2020,15.442439244356176,16.850962835104376,120,171.13303367626995,588,-1981.879850868351,731,1222.3788119733567,3.7529319781078967,2.7999547024517297
18-11-2020,14.598397165657444,17.56397376041605,58,97.79030495786854,368,112.57736084237565,753,635.6369822261455,3.7110013581147356,2.7713011070517175
19-11-2020,14.459642026332409,21.544202066590127,42,61.11894059866784,90,-172.5869383532199,653,464.5039485498756,3.658309184060257,2.71272772448554
20-11-2020,15.642838241409292,21.721157459601653,36,-146.6854574368028,341,2245.332112383816,699,806.7700159024155,3.6090199863720835,2.6885562031353576
21-11-2020,14.655706607650965,19.69521285406659,10,97.79030495786854,80,-730.8640194192405,692,818.993804022149,3.568264674969269,2.664417085678967
22-11-2020,15.013218753145745,22.067935796939157,43,73.3427287184014,249,-688.7215779413664,562,378.9374317117406,3.5363852397811577,2.6254870315123653
23-11-2020,15.394944442579476,22.784355938284893,9,110.01409307760211,384,-391.33349062603736,630,452.280160430142,3.523758638631927,2.6017792400696362
24-11-2020,12.314281322385892,14.42946399210786,6,122.23788119733568,-123,-687.4399440589797,853,1161.259871374689,3.526132250921292,2.6315376404847113
25-11-2020,11.240092692831087,16.322022458121126,32,61.11894059866784,-238,365.2597389150571,722,929.0078970997512,3.513330641229436,2.6361511731603064
26-11-2020,12.463098005680866,20.787631881332917,-2,-12.223788119733568,-309,442.79191086974515,822,880.1127446208169,3.500289759086017,2.6115951542638896
27-11-2020,12.725142839189777,20.26081802015412,-64,-12.223788119733568,-416,51.63069103827097,827,733.4272871840141,3.489559665508833,2.5903079855099875
28-11-2020,11.650438169425511,19.107445239525866,-20,73.3427287184014,-341,1792.7074103645477,686,1014.5744139378861,3.474713204971199,2.584910478676617
29-11-2020,11.669888206902009,19.764368250132165,-9,24.447576239467136,-409,-2865.8374971363282,541,403.38500795120774,3.4635857928888742,2.5607811183307914
30-11-2020,12.547117771444332,22.292710072342793,-9,110.01409307760211,308,-1014.7466847324494,672,415.6087960709413,3.4701296365904617,2.5489037859223034
01-12-2020,10.626029654036245,18.559191741708762,-81,-232.2519742749378,-448,3425.740753673862,785,1307.9453288114917,3.4771401831450532,2.577517940686033
02-12-2020,9.997441381074909,18.737792146561596,-47,85.56651683813497,-323,-1058.1707600927102,684,843.4413802616161,3.4749422822716722,2.5757244432074957
03-12-2020,10.554563343285752,16.551118506193383,-19,-12.223788119733568,-654,-82.83097827879827,993,1161.259871374689,3.4861238001019923,2.5775131076445077
04-12-2020,11.327858757832294,28.53844377741861,-30,24.447576239467136,-583,-567.7653306264176,814,1014.5744139378861,3.4845545043367463,2.569564722689288
05-12-2020,10.796783325811349,22.01269376296839,-50,36.6713643592007,-1062,-264.906166192415,662,1320.1691169312253,3.4803691949255873,2.5790303142671736
06-12-2020,11.548150412717824,23.886808156471076,-63,-48.89515247893427,220,781.0408057805615,564,452.280160430142,3.4749704721790664,2.5476704851466576
07-12-2020,12.336243559887427,27.528878333153408,-72,110.01409307760211,124,-978.0753203732486,528,623.413194106412,3.4779923985269923,2.539347671916996
08-12-2020,9.945588077624102,20.174482006543077,-37,24.447576239467136,-408,-274.3944157528119,634,1381.2880575298932,3.4847051941681833,2.5587326843878695
09-12-2020,10.766828444819582,22.476384515651045,-25,0.0,-416,268.9233386341385,499,354.48985547227346,3.4877854915038227,2.5396404242924135
10-12-2020,9.906985418390779,20.862951732365662,-29,134.46166931706924,-569,-836.860940055119,887,1809.120641720568,3.5042444745731607,2.562961794918003
11-12-2020,9.83478279136207,23.822085889570552,-26,232.2519742749378,-523,-3095.6984744410556,761,1320.1691169312253,3.5100474950342577,2.567635339568258
12-12-2020,10.131898451936733,21.07830976598032,-66,-48.89515247893427,-536,1074.4117206541673,649,1344.6166931706925,3.507332502635867,2.5564328943065897
13-12-2020,11.747447559546028,25.655172413793103,-41,-61.11894059866784,-306,649.3146750228291,484,391.16121983147417,3.4994619550124964,2.518346001122529
14-12-2020,11.613762743280816,30.656697009102732,-63,61.11894059866784,8,-197.03451459268703,491,317.81849111307275,3.5032442635998526,2.494960458985889
15-12-2020,9.027494815454506,19.66824644549763,-92,12.223788119733568,-452,449.5446218708053,846,2016.9250397560386,3.52068026105328,2.5367142639361755
16-12-2020,8.808505732145631,18.987215838432075,-77,12.223788119733568,-430,-88.30205539747168,680,941.2316852194847,3.5239367336389598,2.5268310677095016
17-12-2020,9.407589907229656,22.486718430731507,-71,61.11894059866784,-464,-649.3146750228291,683,1124.5885070154882,3.5260601654342243,2.517450453394729
18-12-2020,10.006674082313681,22.397744800808468,-36,-158.90924555653638,-623,1612.4306687170072,674,1307.9453288114917,3.5328742445797587,2.517923716661887
