regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,13.368983957219251,14,21,1,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Basilicata,1.8867924528301887,0,0,0,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Calabria,4.624277456647399,2,10,1,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Campania,22.021660649819495,5,1,3,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Emilia-Romagna,22.327200397812035,17,139,43,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Friuli Venezia Giulia,148.38709677419354,1,31,1,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Lazio,7.821782178217822,6,42,3,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Liguria,43.04932735426009,4,40,6,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Lombardia,49.11792014856082,35,602,252,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Marche,60.77922077922078,5,72,10,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Molise,0.0,1,-2,0,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
P.A. Bolzano,8.56353591160221,-3,24,2,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
P.A. Trento,inf,7,5,4,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Piemonte,34.24460431654676,21,188,22,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Puglia,19.047619047619047,0,25,8,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Sardegna,36.144578313253014,0,2,2,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Sicilia,9.090909090909092,4,14,0,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Toscana,28.119180633147113,20,15,2,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Umbria,16.589861751152075,2,4,0,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Valle d'Aosta,-1500.0,3,-2,0,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
Veneto,4.2220625224577795,10,60,8,22.824082904189712,7.333333333333333,61.476190476190474,17.523809523809526
