regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,14.926739926739927,3,20,4,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Basilicata,9.927200529450696,4,3,0,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Calabria,8.533611981887844,4,7,1,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Campania,17.718613725040164,2,13,3,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Emilia-Romagna,14.602541739347123,7,44,16,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Friuli Venezia Giulia,10.775401069518717,2,13,1,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Lazio,10.247580856071833,3,111,19,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Liguria,18.199802176063304,6,44,7,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Lombardia,21.7030611730294,26,213,54,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Marche,22.585978835978835,-5,52,2,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Molise,11.812865497076023,-1,1,3,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
P.A. Bolzano,18.862592723419287,-1,36,3,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
P.A. Trento,8.045977011494253,0,31,3,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Piemonte,19.748268123719388,5,161,11,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Puglia,10.408694321138833,0,39,8,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Sardegna,13.484285231497127,4,-13,7,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Sicilia,12.811512811512811,10,37,16,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Toscana,15.01799128842876,10,60,18,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Umbria,22.012037833190025,3,18,9,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Valle d'Aosta,28.066528066528065,5,15,6,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
Veneto,16.22918430708439,9,31,17,16.301912709790304,4.571428571428571,44.57142857142857,9.904761904761905
