regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,10.151243270956165,0,-17,13,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Basilicata,10.56910569105691,-1,7,0,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Calabria,13.838120104438643,-2,17,6,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Campania,12.044151065901959,-3,-42,48,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Emilia-Romagna,8.747621313035205,-2,-26,52,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Friuli Venezia Giulia,10.713245997088793,7,4,25,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Lazio,6.231332138590203,2,-143,64,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Liguria,7.883720930232558,-8,6,17,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Lombardia,11.628508230157134,-30,-91,249,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Marche,14.34653043848446,-1,1,12,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Molise,7.566204287515763,-1,2,2,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
P.A. Bolzano,7.932489451476793,-3,-14,3,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
P.A. Trento,7.703703703703703,0,-9,8,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Piemonte,9.502820874471086,-11,-85,64,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Puglia,16.894093686354378,9,1,34,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Sardegna,12.620192307692308,-2,3,5,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Sicilia,12.986169126520004,-6,-30,34,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Toscana,6.713600652994592,-11,-21,32,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Umbria,3.290676416819013,-1,-5,8,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Valle d'Aosta,5.2301255230125525,2,-1,2,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
Veneto,18.559191741708762,-19,67,107,10.626029654036245,-3.857142857142857,-17.904761904761905,37.38095238095238
